"TOA5","CR300Series_NRCS_D3","CR300","25036","CR300-CELL205.Std.10.07","CPU:nrcs_marena_D3.CR300","2190","Table_Batt"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Batt_Min","PTemp"
"TS","RN","name","decdegrees","decdegrees","m","Volt","Deg C"
"","","Smp","Smp","Smp","Smp","Min","Smp"
"2023-01-13 15:00:00",778,"Marena D3",36.06525,-97.21513,332,13.79,18.63
"2023-01-13 16:00:00",779,"Marena D3",36.06525,-97.21513,332,13.76,18.41
"2023-01-13 17:00:00",780,"Marena D3",36.06525,-97.21513,332,13.48,14.03
"2023-01-13 18:00:00",781,"Marena D3",36.06525,-97.21513,332,13.08,5.476
"2023-01-13 19:00:00",782,"Marena D3",36.06525,-97.21513,332,12.96,2.663
"2023-01-13 20:00:00",783,"Marena D3",36.06525,-97.21513,332,12.9,0.622
"2023-01-13 21:00:00",784,"Marena D3",36.06525,-97.21513,332,12.85,-0.187
"2023-01-13 22:00:00",785,"Marena D3",36.06525,-97.21513,332,12.82,-1.078
"2023-01-13 23:00:00",786,"Marena D3",36.06525,-97.21513,332,12.8,-2.045
"2023-01-14 00:00:00",787,"Marena D3",36.06525,-97.21513,332,12.78,-2.462
"2023-01-14 01:00:00",788,"Marena D3",36.06525,-97.21513,332,12.77,-3.059
"2023-01-14 02:00:00",789,"Marena D3",36.06525,-97.21513,332,12.76,-3.097
"2023-01-14 03:00:00",790,"Marena D3",36.06525,-97.21513,332,12.75,-3.686
"2023-01-14 04:00:00",791,"Marena D3",36.06525,-97.21513,332,12.74,-3.669
"2023-01-14 05:00:00",792,"Marena D3",36.06525,-97.21513,332,12.74,-4.375
"2023-01-14 06:00:00",793,"Marena D3",36.06525,-97.21513,332,12.73,-4.48
"2023-01-14 07:00:00",794,"Marena D3",36.06525,-97.21513,332,12.72,-4.656
"2023-01-14 08:00:00",795,"Marena D3",36.06525,-97.21513,332,12.72,-3.973
"2023-01-14 09:00:00",796,"Marena D3",36.06525,-97.21513,332,12.93,1.029
"2023-01-14 10:00:00",797,"Marena D3",36.06525,-97.21513,332,14.05,8.6
"2023-01-14 11:00:00",798,"Marena D3",36.06525,-97.21513,332,13.91,13.1
"2023-01-14 12:00:00",799,"Marena D3",36.06525,-97.21513,332,13.84,16.34
"2023-01-14 13:00:00",800,"Marena D3",36.06525,-97.21513,332,13.8,18.71
"2023-01-14 14:00:00",801,"Marena D3",36.06525,-97.21513,332,13.77,19.53
"2023-01-14 15:00:00",802,"Marena D3",36.06525,-97.21513,332,13.77,19.71
"2023-01-14 16:00:00",803,"Marena D3",36.06525,-97.21513,332,13.77,18.74
"2023-01-14 17:00:00",804,"Marena D3",36.06525,-97.21513,332,13.77,17.38
"2023-01-14 18:00:00",805,"Marena D3",36.06525,-97.21513,332,13.1,11.42
"2023-01-14 19:00:00",806,"Marena D3",36.06525,-97.21513,332,12.98,9.17
"2023-01-14 20:00:00",807,"Marena D3",36.06525,-97.21513,332,12.91,7.55
"2023-01-14 21:00:00",808,"Marena D3",36.06525,-97.21513,332,12.87,6.661
"2023-01-14 22:00:00",809,"Marena D3",36.06525,-97.21513,332,12.84,6.839
"2023-01-14 23:00:00",810,"Marena D3",36.06525,-97.21513,332,12.83,7.066
"2023-01-15 00:00:00",811,"Marena D3",36.06525,-97.21513,332,12.82,7.126
"2023-01-15 01:00:00",812,"Marena D3",36.06525,-97.21513,332,12.81,7.744
"2023-01-15 02:00:00",813,"Marena D3",36.06525,-97.21513,332,12.81,7.72
"2023-01-15 03:00:00",814,"Marena D3",36.06525,-97.21513,332,12.8,6.223
"2023-01-15 04:00:00",815,"Marena D3",36.06525,-97.21513,332,12.8,6.069
"2023-01-15 05:00:00",816,"Marena D3",36.06525,-97.21513,332,12.79,5.778
"2023-01-15 06:00:00",817,"Marena D3",36.06525,-97.21513,332,12.78,6.225
"2023-01-15 07:00:00",818,"Marena D3",36.06525,-97.21513,332,12.78,5.445
"2023-01-15 08:00:00",819,"Marena D3",36.06525,-97.21513,332,12.78,5.601
"2023-01-15 09:00:00",820,"Marena D3",36.06525,-97.21513,332,12.92,8.31
"2023-01-15 10:00:00",821,"Marena D3",36.06525,-97.21513,332,13.16,11.54
"2023-01-15 11:00:00",822,"Marena D3",36.06525,-97.21513,332,13.24,14.02
"2023-01-15 12:00:00",823,"Marena D3",36.06525,-97.21513,332,13.35,14.25
"2023-01-15 13:00:00",824,"Marena D3",36.06525,-97.21513,332,13.84,17.12
"2023-01-15 14:00:00",825,"Marena D3",36.06525,-97.21513,332,13.77,19.71
"2023-01-15 15:00:00",826,"Marena D3",36.06525,-97.21513,332,13.73,19.59
"2023-01-15 16:00:00",827,"Marena D3",36.06525,-97.21513,332,13.5,19.63
"2023-01-15 17:00:00",828,"Marena D3",36.06525,-97.21513,332,13.18,18.22
"2023-01-15 18:00:00",829,"Marena D3",36.06525,-97.21513,332,12.92,14.93
"2023-01-15 19:00:00",830,"Marena D3",36.06525,-97.21513,332,12.87,14.88
"2023-01-15 20:00:00",831,"Marena D3",36.06525,-97.21513,332,12.85,15.16
"2023-01-15 21:00:00",832,"Marena D3",36.06525,-97.21513,332,12.84,15.58
"2023-01-15 22:00:00",833,"Marena D3",36.06525,-97.21513,332,12.83,16
"2023-01-15 23:00:00",834,"Marena D3",36.06525,-97.21513,332,12.82,16.47
"2023-01-16 00:00:00",835,"Marena D3",36.06525,-97.21513,332,12.82,16.36
"2023-01-16 01:00:00",836,"Marena D3",36.06525,-97.21513,332,12.81,16.47
"2023-01-16 02:00:00",837,"Marena D3",36.06525,-97.21513,332,12.8,16.22
"2023-01-16 03:00:00",838,"Marena D3",36.06525,-97.21513,332,12.8,15.82
"2023-01-16 04:00:00",839,"Marena D3",36.06525,-97.21513,332,12.79,15.54
"2023-01-16 05:00:00",840,"Marena D3",36.06525,-97.21513,332,12.79,14.81
"2023-01-16 06:00:00",841,"Marena D3",36.06525,-97.21513,332,12.78,13.16
"2023-01-16 07:00:00",842,"Marena D3",36.06525,-97.21513,332,12.78,11.2
"2023-01-16 08:00:00",843,"Marena D3",36.06525,-97.21513,332,12.77,9.8
"2023-01-16 09:00:00",844,"Marena D3",36.06525,-97.21513,332,12.87,13.23
"2023-01-16 10:00:00",845,"Marena D3",36.06525,-97.21513,332,13.8,18.29
"2023-01-16 11:00:00",846,"Marena D3",36.06525,-97.21513,332,13.77,19.86
"2023-01-16 12:00:00",847,"Marena D3",36.06525,-97.21513,332,13.74,20.38
"2023-01-16 13:00:00",848,"Marena D3",36.06525,-97.21513,332,13.74,21.2
"2023-01-16 14:00:00",849,"Marena D3",36.06525,-97.21513,332,13.7,22.7
"2023-01-16 15:00:00",850,"Marena D3",36.06525,-97.21513,332,13.67,23.09
"2023-01-16 16:00:00",851,"Marena D3",36.06525,-97.21513,332,13.67,22.56
"2023-01-16 17:00:00",852,"Marena D3",36.06525,-97.21513,332,13.67,20.44
"2023-01-16 18:00:00",853,"Marena D3",36.06525,-97.21513,332,13.08,12.39
"2023-01-16 19:00:00",854,"Marena D3",36.06525,-97.21513,332,12.95,9.4
"2023-01-16 20:00:00",855,"Marena D3",36.06525,-97.21513,332,12.89,7.907
"2023-01-16 21:00:00",856,"Marena D3",36.06525,-97.21513,332,12.84,7.299
"2023-01-16 22:00:00",857,"Marena D3",36.06525,-97.21513,332,12.82,4.329
"2023-01-16 23:00:00",858,"Marena D3",36.06525,-97.21513,332,12.8,3.171
"2023-01-17 00:00:00",859,"Marena D3",36.06525,-97.21513,332,12.78,3.889
"2023-01-17 01:00:00",860,"Marena D3",36.06525,-97.21513,332,12.77,4.362
"2023-01-17 02:00:00",861,"Marena D3",36.06525,-97.21513,332,12.77,4.893
"2023-01-17 03:00:00",862,"Marena D3",36.06525,-97.21513,332,12.76,4.701
"2023-01-17 04:00:00",863,"Marena D3",36.06525,-97.21513,332,12.76,2.923
"2023-01-17 05:00:00",864,"Marena D3",36.06525,-97.21513,332,12.75,2.173
"2023-01-17 06:00:00",865,"Marena D3",36.06525,-97.21513,332,12.74,2.952
"2023-01-17 07:00:00",866,"Marena D3",36.06525,-97.21513,332,12.74,2.309
"2023-01-17 08:00:00",867,"Marena D3",36.06525,-97.21513,332,12.74,2.622
"2023-01-17 09:00:00",868,"Marena D3",36.06525,-97.21513,332,13.03,5.71
"2023-01-17 10:00:00",869,"Marena D3",36.06525,-97.21513,332,13.88,15.27
"2023-01-17 11:00:00",870,"Marena D3",36.06525,-97.21513,332,13.81,18.12
"2023-01-17 12:00:00",871,"Marena D3",36.06525,-97.21513,332,13.78,18.92
"2023-01-17 13:00:00",872,"Marena D3",36.06525,-97.21513,332,13.75,20
"2023-01-17 14:00:00",873,"Marena D3",36.06525,-97.21513,332,13.74,20.59
"2023-01-17 15:00:00",874,"Marena D3",36.06525,-97.21513,332,13.58,18.68
"2023-01-17 16:00:00",875,"Marena D3",36.06525,-97.21513,332,13.12,17.6
"2023-01-17 17:00:00",876,"Marena D3",36.06525,-97.21513,332,12.89,16.39
"2023-01-17 18:00:00",877,"Marena D3",36.06525,-97.21513,332,12.81,12.63
"2023-01-17 19:00:00",878,"Marena D3",36.06525,-97.21513,332,12.84,11.64
"2023-01-17 20:00:00",879,"Marena D3",36.06525,-97.21513,332,12.82,11.88
"2023-01-17 21:00:00",880,"Marena D3",36.06525,-97.21513,332,12.81,11.42
"2023-01-17 22:00:00",881,"Marena D3",36.06525,-97.21513,332,12.8,11.07
"2023-01-17 23:00:00",882,"Marena D3",36.06525,-97.21513,332,12.8,9.17
"2023-01-18 00:00:00",883,"Marena D3",36.06525,-97.21513,332,12.79,8.64
"2023-01-18 01:00:00",884,"Marena D3",36.06525,-97.21513,332,12.78,8.77
"2023-01-18 02:00:00",885,"Marena D3",36.06525,-97.21513,332,12.77,8.76
"2023-01-18 03:00:00",886,"Marena D3",36.06525,-97.21513,332,12.77,10.1
"2023-01-18 04:00:00",887,"Marena D3",36.06525,-97.21513,332,12.77,10.15
"2023-01-18 05:00:00",888,"Marena D3",36.06525,-97.21513,332,12.76,10.05
"2023-01-18 06:00:00",889,"Marena D3",36.06525,-97.21513,332,12.76,10.18
"2023-01-18 07:00:00",890,"Marena D3",36.06525,-97.21513,332,12.76,9.83
"2023-01-18 08:00:00",891,"Marena D3",36.06525,-97.21513,332,12.76,9.81
"2023-01-18 09:00:00",892,"Marena D3",36.06525,-97.21513,332,12.76,9.82
"2023-01-18 10:00:00",893,"Marena D3",36.06525,-97.21513,332,12.84,12.87
"2023-01-18 11:00:00",894,"Marena D3",36.06525,-97.21513,332,13.8,17.99
"2023-01-18 12:00:00",895,"Marena D3",36.06525,-97.21513,332,13.74,19.97
"2023-01-18 13:00:00",896,"Marena D3",36.06525,-97.21513,332,13.74,20.44
"2023-01-18 14:00:00",897,"Marena D3",36.06525,-97.21513,332,13.74,21.07
"2023-01-18 15:00:00",898,"Marena D3",36.06525,-97.21513,332,13.71,21.57
"2023-01-18 16:00:00",899,"Marena D3",36.06525,-97.21513,332,13.71,21.13
"2023-01-18 17:00:00",900,"Marena D3",36.06525,-97.21513,332,13.71,19.6
"2023-01-18 18:00:00",901,"Marena D3",36.06525,-97.21513,332,13.16,12.43
"2023-01-18 19:00:00",902,"Marena D3",36.06525,-97.21513,332,13.01,9.55
"2023-01-18 20:00:00",903,"Marena D3",36.06525,-97.21513,332,12.92,6.874
"2023-01-18 21:00:00",904,"Marena D3",36.06525,-97.21513,332,12.87,5.863
"2023-01-18 22:00:00",905,"Marena D3",36.06525,-97.21513,332,12.83,3.74
"2023-01-18 23:00:00",906,"Marena D3",36.06525,-97.21513,332,12.81,2.334
"2023-01-19 00:00:00",907,"Marena D3",36.06525,-97.21513,332,12.79,2.189
"2023-01-19 01:00:00",908,"Marena D3",36.06525,-97.21513,332,12.77,1.197
"2023-01-19 02:00:00",909,"Marena D3",36.06525,-97.21513,332,12.76,0.588
"2023-01-19 03:00:00",910,"Marena D3",36.06525,-97.21513,332,12.75,-0.17
"2023-01-19 04:00:00",911,"Marena D3",36.06525,-97.21513,332,12.74,-0.777
"2023-01-19 05:00:00",912,"Marena D3",36.06525,-97.21513,332,12.73,-1.277
"2023-01-19 06:00:00",913,"Marena D3",36.06525,-97.21513,332,12.72,-1.611
"2023-01-19 07:00:00",914,"Marena D3",36.06525,-97.21513,332,12.72,-1.875
"2023-01-19 08:00:00",915,"Marena D3",36.06525,-97.21513,332,12.72,-1.923
"2023-01-19 09:00:00",916,"Marena D3",36.06525,-97.21513,332,13.57,2.43
"2023-01-19 10:00:00",917,"Marena D3",36.06525,-97.21513,332,14.09,7.046
"2023-01-19 11:00:00",918,"Marena D3",36.06525,-97.21513,332,14.01,9.46
"2023-01-19 12:00:00",919,"Marena D3",36.06525,-97.21513,332,13.98,11.24
"2023-01-19 13:00:00",920,"Marena D3",36.06525,-97.21513,332,13.94,12.71
"2023-01-19 14:00:00",921,"Marena D3",36.06525,-97.21513,332,13.9,14
"2023-01-19 15:00:00",922,"Marena D3",36.06525,-97.21513,332,13.87,15.08
"2023-01-19 16:00:00",923,"Marena D3",36.06525,-97.21513,332,13.87,15.19
"2023-01-19 17:00:00",924,"Marena D3",36.06525,-97.21513,332,13.87,13.74
"2023-01-19 18:00:00",925,"Marena D3",36.06525,-97.21513,332,13.18,5.017
"2023-01-19 19:00:00",926,"Marena D3",36.06525,-97.21513,332,13.05,1.538
"2023-01-19 20:00:00",927,"Marena D3",36.06525,-97.21513,332,12.96,0.017
"2023-01-19 21:00:00",928,"Marena D3",36.06525,-97.21513,332,12.9,-0.441
"2023-01-19 22:00:00",929,"Marena D3",36.06525,-97.21513,332,12.85,-0.766
"2023-01-19 23:00:00",930,"Marena D3",36.06525,-97.21513,332,12.82,-0.741
"2023-01-20 00:00:00",931,"Marena D3",36.06525,-97.21513,332,12.8,-1.293
"2023-01-20 01:00:00",932,"Marena D3",36.06525,-97.21513,332,12.78,-1.487
"2023-01-20 02:00:00",933,"Marena D3",36.06525,-97.21513,332,12.77,-2.659
"2023-01-20 03:00:00",934,"Marena D3",36.06525,-97.21513,332,12.76,-2.17
"2023-01-20 04:00:00",935,"Marena D3",36.06525,-97.21513,332,12.75,-4.336
"2023-01-20 05:00:00",936,"Marena D3",36.06525,-97.21513,332,12.74,-3.703
"2023-01-20 06:00:00",937,"Marena D3",36.06525,-97.21513,332,12.73,-3.19
"2023-01-20 07:00:00",938,"Marena D3",36.06525,-97.21513,332,12.72,-4.744
"2023-01-20 08:00:00",939,"Marena D3",36.06525,-97.21513,332,12.72,-3.892
"2023-01-20 09:00:00",940,"Marena D3",36.06525,-97.21513,332,13.35,1.911
"2023-01-20 10:00:00",941,"Marena D3",36.06525,-97.21513,332,14.05,8.3
"2023-01-20 11:00:00",942,"Marena D3",36.06525,-97.21513,332,13.94,12
"2023-01-20 12:00:00",943,"Marena D3",36.06525,-97.21513,332,13.91,14.17
"2023-01-20 13:00:00",944,"Marena D3",36.06525,-97.21513,332,13.84,16.29
"2023-01-20 14:00:00",945,"Marena D3",36.06525,-97.21513,332,13.77,18.3
"2023-01-20 15:00:00",946,"Marena D3",36.06525,-97.21513,332,13.77,20
"2023-01-20 16:00:00",947,"Marena D3",36.06525,-97.21513,332,13.74,19.32
"2023-01-20 17:00:00",948,"Marena D3",36.06525,-97.21513,332,13.77,16.69
"2023-01-20 18:00:00",949,"Marena D3",36.06525,-97.21513,332,13.19,8.71
"2023-01-20 19:00:00",950,"Marena D3",36.06525,-97.21513,332,13.04,5.713
"2023-01-20 20:00:00",951,"Marena D3",36.06525,-97.21513,332,12.95,4.686
"2023-01-20 21:00:00",952,"Marena D3",36.06525,-97.21513,332,12.88,5.4
"2023-01-20 22:00:00",953,"Marena D3",36.06525,-97.21513,332,12.84,5.944
"2023-01-20 23:00:00",954,"Marena D3",36.06525,-97.21513,332,12.82,5.636
"2023-01-21 00:00:00",955,"Marena D3",36.06525,-97.21513,332,12.81,5.582
"2023-01-21 01:00:00",956,"Marena D3",36.06525,-97.21513,332,12.8,5.04
"2023-01-21 02:00:00",957,"Marena D3",36.06525,-97.21513,332,12.79,4.54
"2023-01-21 03:00:00",958,"Marena D3",36.06525,-97.21513,332,12.77,4.79
"2023-01-21 04:00:00",959,"Marena D3",36.06525,-97.21513,332,12.77,5.028
"2023-01-21 05:00:00",960,"Marena D3",36.06525,-97.21513,332,12.77,4.772
"2023-01-21 06:00:00",961,"Marena D3",36.06525,-97.21513,332,12.76,4.361
"2023-01-21 07:00:00",962,"Marena D3",36.06525,-97.21513,332,12.76,4.248
"2023-01-21 08:00:00",963,"Marena D3",36.06525,-97.21513,332,12.75,4.271
"2023-01-21 09:00:00",964,"Marena D3",36.06525,-97.21513,332,12.75,3.879
"2023-01-21 10:00:00",965,"Marena D3",36.06525,-97.21513,332,12.65,5.595
"2023-01-21 11:00:00",966,"Marena D3",36.06525,-97.21513,332,12.64,6.243
"2023-01-21 12:00:00",967,"Marena D3",36.06525,-97.21513,332,12.71,6.952
"2023-01-21 13:00:00",968,"Marena D3",36.06525,-97.21513,332,12.77,8.09
"2023-01-21 14:00:00",969,"Marena D3",36.06525,-97.21513,332,13.42,12.6
"2023-01-21 15:00:00",970,"Marena D3",36.06525,-97.21513,332,13.66,10.19
"2023-01-21 16:00:00",971,"Marena D3",36.06525,-97.21513,332,13.91,13.38
"2023-01-21 17:00:00",972,"Marena D3",36.06525,-97.21513,332,13.19,10.19
"2023-01-21 18:00:00",973,"Marena D3",36.06525,-97.21513,332,12.98,6.161
"2023-01-21 19:00:00",974,"Marena D3",36.06525,-97.21513,332,12.92,2.882
"2023-01-21 20:00:00",975,"Marena D3",36.06525,-97.21513,332,12.87,3.78
"2023-01-21 21:00:00",976,"Marena D3",36.06525,-97.21513,332,12.85,3.21
"2023-01-21 22:00:00",977,"Marena D3",36.06525,-97.21513,332,12.83,2.843
"2023-01-21 23:00:00",978,"Marena D3",36.06525,-97.21513,332,12.81,2.859
"2023-01-22 00:00:00",979,"Marena D3",36.06525,-97.21513,332,12.79,2.971
"2023-01-22 01:00:00",980,"Marena D3",36.06525,-97.21513,332,12.78,2.075
"2023-01-22 02:00:00",981,"Marena D3",36.06525,-97.21513,332,12.76,1.817
"2023-01-22 03:00:00",982,"Marena D3",36.06525,-97.21513,332,12.75,1.578
"2023-01-22 04:00:00",983,"Marena D3",36.06525,-97.21513,332,12.73,1.644
"2023-01-22 05:00:00",984,"Marena D3",36.06525,-97.21513,332,12.72,1.248
"2023-01-22 06:00:00",985,"Marena D3",36.06525,-97.21513,332,12.71,1.056
"2023-01-22 07:00:00",986,"Marena D3",36.06525,-97.21513,332,12.71,1.038
"2023-01-22 08:00:00",987,"Marena D3",36.06525,-97.21513,332,12.7,0.963
"2023-01-22 09:00:00",988,"Marena D3",36.06525,-97.21513,332,12.71,1.441
"2023-01-22 10:00:00",989,"Marena D3",36.06525,-97.21513,332,12.72,3.079
"2023-01-22 11:00:00",990,"Marena D3",36.06525,-97.21513,332,12.9,3.99
"2023-01-22 12:00:00",991,"Marena D3",36.06525,-97.21513,332,13.16,5.222
"2023-01-22 13:00:00",992,"Marena D3",36.06525,-97.21513,332,13.76,6.129
"2023-01-22 14:00:00",993,"Marena D3",36.06525,-97.21513,332,13.72,6.135
"2023-01-22 15:00:00",994,"Marena D3",36.06525,-97.21513,332,13.86,7.412
"2023-01-22 16:00:00",995,"Marena D3",36.06525,-97.21513,332,13.98,9.87
"2023-01-22 17:00:00",996,"Marena D3",36.06525,-97.21513,332,13.97,10
"2023-01-22 18:00:00",997,"Marena D3",36.06525,-97.21513,332,13.4,2.906
"2023-01-22 19:00:00",998,"Marena D3",36.06525,-97.21513,332,13.21,-1.588
"2023-01-22 20:00:00",999,"Marena D3",36.06525,-97.21513,332,13.09,-3.489
"2023-01-22 21:00:00",1000,"Marena D3",36.06525,-97.21513,332,13,-3.671
"2023-01-22 22:00:00",1001,"Marena D3",36.06525,-97.21513,332,12.93,-4.095
"2023-01-22 23:00:00",1002,"Marena D3",36.06525,-97.21513,332,12.87,-3.926
"2023-01-23 00:00:00",1003,"Marena D3",36.06525,-97.21513,332,12.84,-3.748
"2023-01-23 01:00:00",1004,"Marena D3",36.06525,-97.21513,332,12.81,-4.178
"2023-01-23 02:00:00",1005,"Marena D3",36.06525,-97.21513,332,12.79,-4.747
"2023-01-23 03:00:00",1006,"Marena D3",36.06525,-97.21513,332,12.77,-4.65
"2023-01-23 04:00:00",1007,"Marena D3",36.06525,-97.21513,332,12.75,-4.783
"2023-01-23 05:00:00",1008,"Marena D3",36.06525,-97.21513,332,12.74,-4.579
"2023-01-23 06:00:00",1009,"Marena D3",36.06525,-97.21513,332,12.73,-5.594
"2023-01-23 07:00:00",1010,"Marena D3",36.06525,-97.21513,332,12.72,-6.01
"2023-01-23 08:00:00",1011,"Marena D3",36.06525,-97.21513,332,12.71,-5.454
"2023-01-23 09:00:00",1012,"Marena D3",36.06525,-97.21513,332,13.54,0.961
"2023-01-23 10:00:00",1013,"Marena D3",36.06525,-97.21513,332,14.05,6.935
"2023-01-23 11:00:00",1014,"Marena D3",36.06525,-97.21513,332,13.97,11.08
"2023-01-23 12:00:00",1015,"Marena D3",36.06525,-97.21513,332,13.94,12.78
"2023-01-23 13:00:00",1016,"Marena D3",36.06525,-97.21513,332,13.91,14.63
"2023-01-23 14:00:00",1017,"Marena D3",36.06525,-97.21513,332,13.83,16.35
"2023-01-23 15:00:00",1018,"Marena D3",36.06525,-97.21513,332,13.8,17.62
"2023-01-23 16:00:00",1019,"Marena D3",36.06525,-97.21513,332,13.8,15.88
"2023-01-23 17:00:00",1020,"Marena D3",36.06525,-97.21513,332,13.45,13.02
"2023-01-23 18:00:00",1021,"Marena D3",36.06525,-97.21513,332,13.1,4.63
"2023-01-23 19:00:00",1022,"Marena D3",36.06525,-97.21513,332,12.99,2.429
"2023-01-23 20:00:00",1023,"Marena D3",36.06525,-97.21513,332,12.92,1.101
"2023-01-23 21:00:00",1024,"Marena D3",36.06525,-97.21513,332,12.86,1.145
"2023-01-23 22:00:00",1025,"Marena D3",36.06525,-97.21513,332,12.83,0.616
"2023-01-23 23:00:00",1026,"Marena D3",36.06525,-97.21513,332,12.8,1.315
"2023-01-24 00:00:00",1027,"Marena D3",36.06525,-97.21513,332,12.79,1.936
"2023-01-24 01:00:00",1028,"Marena D3",36.06525,-97.21513,332,12.78,0.96
"2023-01-24 02:00:00",1029,"Marena D3",36.06525,-97.21513,332,12.77,-0.688
"2023-01-24 03:00:00",1030,"Marena D3",36.06525,-97.21513,332,12.75,-0.976
"2023-01-24 04:00:00",1031,"Marena D3",36.06525,-97.21513,332,12.74,-0.088
"2023-01-24 05:00:00",1032,"Marena D3",36.06525,-97.21513,332,12.74,1.099
"2023-01-24 06:00:00",1033,"Marena D3",36.06525,-97.21513,332,12.73,1.008
"2023-01-24 07:00:00",1034,"Marena D3",36.06525,-97.21513,332,12.73,1.219
"2023-01-24 08:00:00",1035,"Marena D3",36.06525,-97.21513,332,12.73,1.064
"2023-01-24 09:00:00",1036,"Marena D3",36.06525,-97.21513,332,12.72,1.431
"2023-01-24 10:00:00",1037,"Marena D3",36.06525,-97.21513,332,12.64,2.313
"2023-01-24 11:00:00",1038,"Marena D3",36.06525,-97.21513,332,12.65,2.226
"2023-01-24 12:00:00",1039,"Marena D3",36.06525,-97.21513,332,12.93,2.381
"2023-01-24 13:00:00",1040,"Marena D3",36.06525,-97.21513,332,13.07,3.072
"2023-01-24 14:00:00",1041,"Marena D3",36.06525,-97.21513,332,13.09,3.807
"2023-01-24 15:00:00",1042,"Marena D3",36.06525,-97.21513,332,13.04,4.112
"2023-01-24 16:00:00",1043,"Marena D3",36.06525,-97.21513,332,12.93,4.224
"2023-01-24 17:00:00",1044,"Marena D3",36.06525,-97.21513,332,12.66,3.978
"2023-01-24 18:00:00",1045,"Marena D3",36.06525,-97.21513,332,12.6,2.034
"2023-01-24 19:00:00",1046,"Marena D3",36.06525,-97.21513,332,12.69,0.048
"2023-01-24 20:00:00",1047,"Marena D3",36.06525,-97.21513,332,12.7,-0.277
"2023-01-24 21:00:00",1048,"Marena D3",36.06525,-97.21513,332,12.69,-0.279
"2023-01-24 22:00:00",1049,"Marena D3",36.06525,-97.21513,332,12.69,-0.276
"2023-01-24 23:00:00",1050,"Marena D3",36.06525,-97.21513,332,12.68,-0.288
"2023-01-25 00:00:00",1051,"Marena D3",36.06525,-97.21513,332,12.68,-0.316
"2023-01-25 01:00:00",1052,"Marena D3",36.06525,-97.21513,332,12.68,-0.355
"2023-01-25 02:00:00",1053,"Marena D3",36.06525,-97.21513,332,12.68,-0.337
"2023-01-25 03:00:00",1054,"Marena D3",36.06525,-97.21513,332,12.68,-0.291
"2023-01-25 04:00:00",1055,"Marena D3",36.06525,-97.21513,332,12.68,-0.3
"2023-01-25 05:00:00",1056,"Marena D3",36.06525,-97.21513,332,12.68,-0.298
"2023-01-25 06:00:00",1057,"Marena D3",36.06525,-97.21513,332,12.68,-0.325
"2023-01-25 07:00:00",1058,"Marena D3",36.06525,-97.21513,332,12.68,-0.41
"2023-01-25 08:00:00",1059,"Marena D3",36.06525,-97.21513,332,12.68,-0.294
"2023-01-25 09:00:00",1060,"Marena D3",36.06525,-97.21513,332,12.71,0.04
"2023-01-25 10:00:00",1061,"Marena D3",36.06525,-97.21513,332,12.91,2.035
"2023-01-25 11:00:00",1062,"Marena D3",36.06525,-97.21513,332,13.16,2.285
"2023-01-25 12:00:00",1063,"Marena D3",36.06525,-97.21513,332,14.13,5.118
"2023-01-25 13:00:00",1064,"Marena D3",36.06525,-97.21513,332,14.07,7.093
"2023-01-25 14:00:00",1065,"Marena D3",36.06525,-97.21513,332,14,9.45
"2023-01-25 15:00:00",1066,"Marena D3",36.06525,-97.21513,332,13.97,10.71
"2023-01-25 16:00:00",1067,"Marena D3",36.06525,-97.21513,332,13.94,11.09
"2023-01-25 17:00:00",1068,"Marena D3",36.06525,-97.21513,332,13.32,7.428
"2023-01-25 18:00:00",1069,"Marena D3",36.06525,-97.21513,332,13.33,3.639
"2023-01-25 19:00:00",1070,"Marena D3",36.06525,-97.21513,332,13.15,0.935
"2023-01-25 20:00:00",1071,"Marena D3",36.06525,-97.21513,332,13.05,-1.076
"2023-01-25 21:00:00",1072,"Marena D3",36.06525,-97.21513,332,12.96,-2.458
"2023-01-25 22:00:00",1073,"Marena D3",36.06525,-97.21513,332,12.91,-3.844
"2023-01-25 23:00:00",1074,"Marena D3",36.06525,-97.21513,332,12.86,-4.684
"2023-01-26 00:00:00",1075,"Marena D3",36.06525,-97.21513,332,12.83,-5.188
"2023-01-26 01:00:00",1076,"Marena D3",36.06525,-97.21513,332,12.81,-5.233
"2023-01-26 02:00:00",1077,"Marena D3",36.06525,-97.21513,332,12.79,-5.436
"2023-01-26 03:00:00",1078,"Marena D3",36.06525,-97.21513,332,12.78,-5.901
"2023-01-26 04:00:00",1079,"Marena D3",36.06525,-97.21513,332,12.76,-5.757
"2023-01-26 05:00:00",1080,"Marena D3",36.06525,-97.21513,332,12.75,-5.38
"2023-01-26 06:00:00",1081,"Marena D3",36.06525,-97.21513,332,12.75,-4.719
"2023-01-26 07:00:00",1082,"Marena D3",36.06525,-97.21513,332,12.74,-5.111
"2023-01-26 08:00:00",1083,"Marena D3",36.06525,-97.21513,332,12.74,-5.001
"2023-01-26 09:00:00",1084,"Marena D3",36.06525,-97.21513,332,13.43,-0.095
"2023-01-26 10:00:00",1085,"Marena D3",36.06525,-97.21513,332,14.12,4.461
"2023-01-26 11:00:00",1086,"Marena D3",36.06525,-97.21513,332,14.05,8.02
"2023-01-26 12:00:00",1087,"Marena D3",36.06525,-97.21513,332,13.98,10.6
