"TOA5","CR300Series_NRCS_C3","CR300","31517","CR300-CELL205.Std.10.07","CPU:nrcs_marena_C3.CR300","53342","Table_Batt"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Batt_Min","PTemp"
"TS","RN","name","decdegrees","decdegrees","m","Volt","Deg C"
"","","Smp","Smp","Smp","Smp","Min","Smp"
"2023-01-24 15:00:00",1086,"Marena C3",36.06354,-97.2178,328,13.16,4.207
"2023-01-24 16:00:00",1087,"Marena C3",36.06354,-97.2178,328,13.1,4.233
"2023-01-24 17:00:00",1088,"Marena C3",36.06354,-97.2178,328,12.94,3.83
"2023-01-24 18:00:00",1089,"Marena C3",36.06354,-97.2178,328,12.9,1.926
"2023-01-24 19:00:00",1090,"Marena C3",36.06354,-97.2178,328,12.97,-0.139
"2023-01-24 20:00:00",1091,"Marena C3",36.06354,-97.2178,328,12.96,-0.46
"2023-01-24 21:00:00",1092,"Marena C3",36.06354,-97.2178,328,12.96,-0.468
"2023-01-24 22:00:00",1093,"Marena C3",36.06354,-97.2178,328,12.96,-0.471
"2023-01-24 23:00:00",1094,"Marena C3",36.06354,-97.2178,328,12.95,-0.471
"2023-01-25 00:00:00",1095,"Marena C3",36.06354,-97.2178,328,12.95,-0.503
"2023-01-25 01:00:00",1096,"Marena C3",36.06354,-97.2178,328,12.95,-0.525
"2023-01-25 02:00:00",1097,"Marena C3",36.06354,-97.2178,328,12.94,-0.525
"2023-01-25 03:00:00",1098,"Marena C3",36.06354,-97.2178,328,12.94,-0.468
"2023-01-25 04:00:00",1099,"Marena C3",36.06354,-97.2178,328,12.94,-0.471
"2023-01-25 05:00:00",1100,"Marena C3",36.06354,-97.2178,328,12.94,-0.464
"2023-01-25 06:00:00",1101,"Marena C3",36.06354,-97.2178,328,12.94,-0.502
"2023-01-25 07:00:00",1102,"Marena C3",36.06354,-97.2178,328,12.94,-0.586
"2023-01-25 08:00:00",1103,"Marena C3",36.06354,-97.2178,328,12.94,-0.477
"2023-01-25 09:00:00",1104,"Marena C3",36.06354,-97.2178,328,12.95,-0.159
"2023-01-25 10:00:00",1105,"Marena C3",36.06354,-97.2178,328,13.06,1.807
"2023-01-25 11:00:00",1106,"Marena C3",36.06354,-97.2178,328,13.19,2.245
"2023-01-25 12:00:00",1107,"Marena C3",36.06354,-97.2178,328,14.11,5.013
"2023-01-25 13:00:00",1108,"Marena C3",36.06354,-97.2178,328,14.08,6.632
"2023-01-25 14:00:00",1109,"Marena C3",36.06354,-97.2178,328,13.99,9.34
"2023-01-25 15:00:00",1110,"Marena C3",36.06354,-97.2178,328,13.96,10.38
"2023-01-25 16:00:00",1111,"Marena C3",36.06354,-97.2178,328,13.95,10.99
"2023-01-25 17:00:00",1112,"Marena C3",36.06354,-97.2178,328,13.11,7.136
"2023-01-25 18:00:00",1113,"Marena C3",36.06354,-97.2178,328,13.1,3.14
"2023-01-25 19:00:00",1114,"Marena C3",36.06354,-97.2178,328,13.08,0.762
"2023-01-25 20:00:00",1115,"Marena C3",36.06354,-97.2178,328,13.06,-1.521
"2023-01-25 21:00:00",1116,"Marena C3",36.06354,-97.2178,328,13.05,-2.733
"2023-01-25 22:00:00",1117,"Marena C3",36.06354,-97.2178,328,13.04,-4.383
"2023-01-25 23:00:00",1118,"Marena C3",36.06354,-97.2178,328,13.02,-5.328
"2023-01-26 00:00:00",1119,"Marena C3",36.06354,-97.2178,328,13.01,-6.331
"2023-01-26 01:00:00",1120,"Marena C3",36.06354,-97.2178,328,13,-5.916
"2023-01-26 02:00:00",1121,"Marena C3",36.06354,-97.2178,328,12.99,-6.17
"2023-01-26 03:00:00",1122,"Marena C3",36.06354,-97.2178,328,12.98,-6.437
"2023-01-26 04:00:00",1123,"Marena C3",36.06354,-97.2178,328,12.98,-6.418
"2023-01-26 05:00:00",1124,"Marena C3",36.06354,-97.2178,328,12.97,-6.328
"2023-01-26 06:00:00",1125,"Marena C3",36.06354,-97.2178,328,12.97,-5.568
"2023-01-26 07:00:00",1126,"Marena C3",36.06354,-97.2178,328,12.96,-5.751
"2023-01-26 08:00:00",1127,"Marena C3",36.06354,-97.2178,328,12.96,-5.833
"2023-01-26 09:00:00",1128,"Marena C3",36.06354,-97.2178,328,14.23,-0.203
"2023-01-26 10:00:00",1129,"Marena C3",36.06354,-97.2178,328,14.15,4.46
"2023-01-26 11:00:00",1130,"Marena C3",36.06354,-97.2178,328,14.06,8.22
"2023-01-26 12:00:00",1131,"Marena C3",36.06354,-97.2178,328,13.96,11.77
"2023-01-26 13:00:00",1132,"Marena C3",36.06354,-97.2178,328,13.9,13.76
"2023-01-26 14:00:00",1133,"Marena C3",36.06354,-97.2178,328,13.87,15.09
"2023-01-26 15:00:00",1134,"Marena C3",36.06354,-97.2178,328,13.86,12.97
"2023-01-26 16:00:00",1135,"Marena C3",36.06354,-97.2178,328,13.92,10.57
"2023-01-26 17:00:00",1136,"Marena C3",36.06354,-97.2178,328,13.93,11.71
"2023-01-26 18:00:00",1137,"Marena C3",36.06354,-97.2178,328,13.12,4.342
"2023-01-26 19:00:00",1138,"Marena C3",36.06354,-97.2178,328,13.1,0.097
"2023-01-26 20:00:00",1139,"Marena C3",36.06354,-97.2178,328,13.08,-1.573
"2023-01-26 21:00:00",1140,"Marena C3",36.06354,-97.2178,328,13.06,-1.73
"2023-01-26 22:00:00",1141,"Marena C3",36.06354,-97.2178,328,13.04,-1.607
"2023-01-26 23:00:00",1142,"Marena C3",36.06354,-97.2178,328,13.03,-2.82
"2023-01-27 00:00:00",1143,"Marena C3",36.06354,-97.2178,328,13.02,-2.272
"2023-01-27 01:00:00",1144,"Marena C3",36.06354,-97.2178,328,13.01,-0.987
"2023-01-27 02:00:00",1145,"Marena C3",36.06354,-97.2178,328,13.01,-0.756
"2023-01-27 03:00:00",1146,"Marena C3",36.06354,-97.2178,328,13,-0.713
"2023-01-27 04:00:00",1147,"Marena C3",36.06354,-97.2178,328,12.99,-0.738
"2023-01-27 05:00:00",1148,"Marena C3",36.06354,-97.2178,328,12.99,-0.676
"2023-01-27 06:00:00",1149,"Marena C3",36.06354,-97.2178,328,12.99,-0.307
"2023-01-27 07:00:00",1150,"Marena C3",36.06354,-97.2178,328,12.98,-0.612
"2023-01-27 08:00:00",1151,"Marena C3",36.06354,-97.2178,328,12.98,-0.036
"2023-01-27 09:00:00",1152,"Marena C3",36.06354,-97.2178,328,14.14,4.486
"2023-01-27 10:00:00",1153,"Marena C3",36.06354,-97.2178,328,14.03,9.63
"2023-01-27 11:00:00",1154,"Marena C3",36.06354,-97.2178,328,13.9,13.25
"2023-01-27 12:00:00",1155,"Marena C3",36.06354,-97.2178,328,13.84,16.46
"2023-01-27 13:00:00",1156,"Marena C3",36.06354,-97.2178,328,13.81,18.05
"2023-01-27 14:00:00",1157,"Marena C3",36.06354,-97.2178,328,13.78,19.08
"2023-01-27 15:00:00",1158,"Marena C3",36.06354,-97.2178,328,13.75,19.64
"2023-01-27 16:00:00",1159,"Marena C3",36.06354,-97.2178,328,13.75,19.63
"2023-01-27 17:00:00",1160,"Marena C3",36.06354,-97.2178,328,13.75,17.36
"2023-01-27 18:00:00",1161,"Marena C3",36.06354,-97.2178,328,13.1,9.85
"2023-01-27 19:00:00",1162,"Marena C3",36.06354,-97.2178,328,13.07,5.141
"2023-01-27 20:00:00",1163,"Marena C3",36.06354,-97.2178,328,13.06,3.43
"2023-01-27 21:00:00",1164,"Marena C3",36.06354,-97.2178,328,13.04,2.148
"2023-01-27 22:00:00",1165,"Marena C3",36.06354,-97.2178,328,13.03,1.607
"2023-01-27 23:00:00",1166,"Marena C3",36.06354,-97.2178,328,13.02,1.797
"2023-01-28 00:00:00",1167,"Marena C3",36.06354,-97.2178,328,13.01,2.822
"2023-01-28 01:00:00",1168,"Marena C3",36.06354,-97.2178,328,13,3.719
"2023-01-28 02:00:00",1169,"Marena C3",36.06354,-97.2178,328,13,3.989
"2023-01-28 03:00:00",1170,"Marena C3",36.06354,-97.2178,328,12.99,3.984
"2023-01-28 04:00:00",1171,"Marena C3",36.06354,-97.2178,328,12.99,4.782
"2023-01-28 05:00:00",1172,"Marena C3",36.06354,-97.2178,328,12.99,4.978
"2023-01-28 06:00:00",1173,"Marena C3",36.06354,-97.2178,328,12.99,5.348
"2023-01-28 07:00:00",1174,"Marena C3",36.06354,-97.2178,328,12.99,4.744
"2023-01-28 08:00:00",1175,"Marena C3",36.06354,-97.2178,328,12.99,5.185
"2023-01-28 09:00:00",1176,"Marena C3",36.06354,-97.2178,328,14.04,8.97
"2023-01-28 10:00:00",1177,"Marena C3",36.06354,-97.2178,328,13.9,14.09
"2023-01-28 11:00:00",1178,"Marena C3",36.06354,-97.2178,328,13.82,17.07
"2023-01-28 12:00:00",1179,"Marena C3",36.06354,-97.2178,328,13.76,19.46
"2023-01-28 13:00:00",1180,"Marena C3",36.06354,-97.2178,328,13.72,21.39
"2023-01-28 14:00:00",1181,"Marena C3",36.06354,-97.2178,328,13.7,22.51
"2023-01-28 15:00:00",1182,"Marena C3",36.06354,-97.2178,328,13.7,22.46
"2023-01-28 16:00:00",1183,"Marena C3",36.06354,-97.2178,328,13.69,21.84
"2023-01-28 17:00:00",1184,"Marena C3",36.06354,-97.2178,328,13.24,18.95
"2023-01-28 18:00:00",1185,"Marena C3",36.06354,-97.2178,328,13.09,12.08
"2023-01-28 19:00:00",1186,"Marena C3",36.06354,-97.2178,328,13.07,7.54
"2023-01-28 20:00:00",1187,"Marena C3",36.06354,-97.2178,328,13.05,6.036
"2023-01-28 21:00:00",1188,"Marena C3",36.06354,-97.2178,328,13.04,5.167
"2023-01-28 22:00:00",1189,"Marena C3",36.06354,-97.2178,328,13.02,3.027
"2023-01-28 23:00:00",1190,"Marena C3",36.06354,-97.2178,328,13.01,0.077
"2023-01-29 00:00:00",1191,"Marena C3",36.06354,-97.2178,328,13,-0.901
"2023-01-29 01:00:00",1192,"Marena C3",36.06354,-97.2178,328,12.99,-1.604
"2023-01-29 02:00:00",1193,"Marena C3",36.06354,-97.2178,328,12.98,-2.207
"2023-01-29 03:00:00",1194,"Marena C3",36.06354,-97.2178,328,12.97,-3.22
"2023-01-29 04:00:00",1195,"Marena C3",36.06354,-97.2178,328,12.96,-4.127
"2023-01-29 05:00:00",1196,"Marena C3",36.06354,-97.2178,328,12.95,-4.957
"2023-01-29 06:00:00",1197,"Marena C3",36.06354,-97.2178,328,12.95,-5.581
"2023-01-29 07:00:00",1198,"Marena C3",36.06354,-97.2178,328,12.94,-5.885
"2023-01-29 08:00:00",1199,"Marena C3",36.06354,-97.2178,328,12.93,-6.433
"2023-01-29 09:00:00",1200,"Marena C3",36.06354,-97.2178,328,12.94,-6.61
"2023-01-29 10:00:00",1201,"Marena C3",36.06354,-97.2178,328,12.96,-4.768
"2023-01-29 11:00:00",1202,"Marena C3",36.06354,-97.2178,328,12.96,-4.459
"2023-01-29 12:00:00",1203,"Marena C3",36.06354,-97.2178,328,12.96,-4.41
"2023-01-29 13:00:00",1204,"Marena C3",36.06354,-97.2178,328,13.08,-4.42
"2023-01-29 14:00:00",1205,"Marena C3",36.06354,-97.2178,328,13.13,-4.335
"2023-01-29 15:00:00",1206,"Marena C3",36.06354,-97.2178,328,13.22,-4.136
"2023-01-29 16:00:00",1207,"Marena C3",36.06354,-97.2178,328,13.1,-4.419
"2023-01-29 17:00:00",1208,"Marena C3",36.06354,-97.2178,328,12.88,-4.746
"2023-01-29 18:00:00",1209,"Marena C3",36.06354,-97.2178,328,12.83,-6.76
"2023-01-29 19:00:00",1210,"Marena C3",36.06354,-97.2178,328,12.9,-6.89
"2023-01-29 20:00:00",1211,"Marena C3",36.06354,-97.2178,328,12.91,-6.614
"2023-01-29 21:00:00",1212,"Marena C3",36.06354,-97.2178,328,12.91,-6.316
"2023-01-29 22:00:00",1213,"Marena C3",36.06354,-97.2178,328,12.91,-6.081
"2023-01-29 23:00:00",1214,"Marena C3",36.06354,-97.2178,328,12.91,-6.074
"2023-01-30 00:00:00",1215,"Marena C3",36.06354,-97.2178,328,12.91,-6.345
"2023-01-30 01:00:00",1216,"Marena C3",36.06354,-97.2178,328,12.9,-6.566
"2023-01-30 02:00:00",1217,"Marena C3",36.06354,-97.2178,328,12.91,-7.513
"2023-01-30 03:00:00",1218,"Marena C3",36.06354,-97.2178,328,12.9,-8.15
"2023-01-30 04:00:00",1219,"Marena C3",36.06354,-97.2178,328,12.9,-8.56
"2023-01-30 05:00:00",1220,"Marena C3",36.06354,-97.2178,328,12.9,-8.88
"2023-01-30 06:00:00",1221,"Marena C3",36.06354,-97.2178,328,12.89,-8.95
"2023-01-30 07:00:00",1222,"Marena C3",36.06354,-97.2178,328,12.89,-8.97
"2023-01-30 08:00:00",1223,"Marena C3",36.06354,-97.2178,328,12.89,-9.05
"2023-01-30 09:00:00",1224,"Marena C3",36.06354,-97.2178,328,12.93,-8.71
"2023-01-30 10:00:00",1225,"Marena C3",36.06354,-97.2178,328,13.14,-6.059
"2023-01-30 11:00:00",1226,"Marena C3",36.06354,-97.2178,328,13.23,-4.636
"2023-01-30 12:00:00",1227,"Marena C3",36.06354,-97.2178,328,13.52,-3.748
"2023-01-30 13:00:00",1228,"Marena C3",36.06354,-97.2178,328,13.6,-3.036
"2023-01-30 14:00:00",1229,"Marena C3",36.06354,-97.2178,328,14.28,-2.205
"2023-01-30 15:00:00",1230,"Marena C3",36.06354,-97.2178,328,14.25,-0.907
"2023-01-30 16:00:00",1231,"Marena C3",36.06354,-97.2178,328,14.25,-1.029
"2023-01-30 17:00:00",1232,"Marena C3",36.06354,-97.2178,328,13.19,-2.951
"2023-01-30 18:00:00",1233,"Marena C3",36.06354,-97.2178,328,13.11,-5.438
"2023-01-30 19:00:00",1234,"Marena C3",36.06354,-97.2178,328,13.11,-6.125
"2023-01-30 20:00:00",1235,"Marena C3",36.06354,-97.2178,328,13.09,-6.382
"2023-01-30 21:00:00",1236,"Marena C3",36.06354,-97.2178,328,13.07,-6.594
"2023-01-30 22:00:00",1237,"Marena C3",36.06354,-97.2178,328,13.06,-6.746
"2023-01-30 23:00:00",1238,"Marena C3",36.06354,-97.2178,328,13.05,-6.808
"2023-01-31 00:00:00",1239,"Marena C3",36.06354,-97.2178,328,13.03,-6.798
"2023-01-31 01:00:00",1240,"Marena C3",36.06354,-97.2178,328,13.02,-6.822
"2023-01-31 02:00:00",1241,"Marena C3",36.06354,-97.2178,328,13.01,-6.959
"2023-01-31 03:00:00",1242,"Marena C3",36.06354,-97.2178,328,13.01,-7.065
"2023-01-31 04:00:00",1243,"Marena C3",36.06354,-97.2178,328,13,-7.135
"2023-01-31 05:00:00",1244,"Marena C3",36.06354,-97.2178,328,12.99,-7.328
"2023-01-31 06:00:00",1245,"Marena C3",36.06354,-97.2178,328,12.98,-8.46
"2023-01-31 07:00:00",1246,"Marena C3",36.06354,-97.2178,328,12.97,-8.96
"2023-01-31 08:00:00",1247,"Marena C3",36.06354,-97.2178,328,12.97,-8.73
"2023-01-31 09:00:00",1248,"Marena C3",36.06354,-97.2178,328,13.02,-7.966
"2023-01-31 10:00:00",1249,"Marena C3",36.06354,-97.2178,328,13.38,-4.745
"2023-01-31 11:00:00",1250,"Marena C3",36.06354,-97.2178,328,13.34,-4.437
"2023-01-31 12:00:00",1251,"Marena C3",36.06354,-97.2178,328,13.35,-2.911
"2023-01-31 13:00:00",1252,"Marena C3",36.06354,-97.2178,328,14.25,-0.518
"2023-01-31 14:00:00",1253,"Marena C3",36.06354,-97.2178,328,14.22,0.425
"2023-01-31 15:00:00",1254,"Marena C3",36.06354,-97.2178,328,14.15,3.315
"2023-01-31 16:00:00",1255,"Marena C3",36.06354,-97.2178,328,14.15,2.061
"2023-01-31 17:00:00",1256,"Marena C3",36.06354,-97.2178,328,13.4,-0.54
"2023-01-31 18:00:00",1257,"Marena C3",36.06354,-97.2178,328,13.16,-4.904
"2023-01-31 19:00:00",1258,"Marena C3",36.06354,-97.2178,328,13.13,-6.312
"2023-01-31 20:00:00",1259,"Marena C3",36.06354,-97.2178,328,13.1,-7.226
"2023-01-31 21:00:00",1260,"Marena C3",36.06354,-97.2178,328,13.09,-9.53
"2023-01-31 22:00:00",1261,"Marena C3",36.06354,-97.2178,328,13.07,-10.89
"2023-01-31 23:00:00",1262,"Marena C3",36.06354,-97.2178,328,13.05,-10.93
"2023-02-01 00:00:00",1263,"Marena C3",36.06354,-97.2178,328,13.03,-11.28
"2023-02-01 01:00:00",1264,"Marena C3",36.06354,-97.2178,328,13.02,-11.45
"2023-02-01 02:00:00",1265,"Marena C3",36.06354,-97.2178,328,13.01,-10.79
"2023-02-01 03:00:00",1266,"Marena C3",36.06354,-97.2178,328,12.99,-11.67
"2023-02-01 04:00:00",1267,"Marena C3",36.06354,-97.2178,328,12.98,-10.46
"2023-02-01 05:00:00",1268,"Marena C3",36.06354,-97.2178,328,12.98,-9.67
"2023-02-01 06:00:00",1269,"Marena C3",36.06354,-97.2178,328,12.97,-9.41
"2023-02-01 07:00:00",1270,"Marena C3",36.06354,-97.2178,328,12.97,-9.03
"2023-02-01 08:00:00",1271,"Marena C3",36.06354,-97.2178,328,12.96,-8.42
"2023-02-01 09:00:00",1272,"Marena C3",36.06354,-97.2178,328,13.12,-6.779
"2023-02-01 10:00:00",1273,"Marena C3",36.06354,-97.2178,328,13.4,-2.916
"2023-02-01 11:00:00",1274,"Marena C3",36.06354,-97.2178,328,14.22,1.168
"2023-02-01 12:00:00",1275,"Marena C3",36.06354,-97.2178,328,14.12,4.445
"2023-02-01 13:00:00",1276,"Marena C3",36.06354,-97.2178,328,14.12,3.918
"2023-02-01 14:00:00",1277,"Marena C3",36.06354,-97.2178,328,14.12,3.007
"2023-02-01 15:00:00",1278,"Marena C3",36.06354,-97.2178,328,14.15,3.073
"2023-02-01 16:00:00",1279,"Marena C3",36.06354,-97.2178,328,13.58,1.502
"2023-02-01 17:00:00",1280,"Marena C3",36.06354,-97.2178,328,13.11,0.695
"2023-02-01 18:00:00",1281,"Marena C3",36.06354,-97.2178,328,13.06,-2.023
"2023-02-01 19:00:00",1282,"Marena C3",36.06354,-97.2178,328,13.07,-3.503
"2023-02-01 20:00:00",1283,"Marena C3",36.06354,-97.2178,328,13.06,-3.468
"2023-02-01 21:00:00",1284,"Marena C3",36.06354,-97.2178,328,13.04,-3.729
"2023-02-01 22:00:00",1285,"Marena C3",36.06354,-97.2178,328,13.03,-2.51
"2023-02-01 23:00:00",1286,"Marena C3",36.06354,-97.2178,328,13.02,-2.304
"2023-02-02 00:00:00",1287,"Marena C3",36.06354,-97.2178,328,13.02,-2.564
"2023-02-02 01:00:00",1288,"Marena C3",36.06354,-97.2178,328,13.01,-2.498
"2023-02-02 02:00:00",1289,"Marena C3",36.06354,-97.2178,328,13.01,-2.508
"2023-02-02 03:00:00",1290,"Marena C3",36.06354,-97.2178,328,13,-2.819
"2023-02-02 04:00:00",1291,"Marena C3",36.06354,-97.2178,328,12.99,-3.583
"2023-02-02 05:00:00",1292,"Marena C3",36.06354,-97.2178,328,12.99,-3.029
"2023-02-02 06:00:00",1293,"Marena C3",36.06354,-97.2178,328,12.99,-3.305
"2023-02-02 07:00:00",1294,"Marena C3",36.06354,-97.2178,328,12.98,-3.434
"2023-02-02 08:00:00",1295,"Marena C3",36.06354,-97.2178,328,12.98,-3.672
"2023-02-02 09:00:00",1296,"Marena C3",36.06354,-97.2178,328,13.15,-2.231
"2023-02-02 10:00:00",1297,"Marena C3",36.06354,-97.2178,328,13.73,3.34
"2023-02-02 11:00:00",1298,"Marena C3",36.06354,-97.2178,328,14.08,5.928
"2023-02-02 12:00:00",1299,"Marena C3",36.06354,-97.2178,328,14.06,7.242
"2023-02-02 13:00:00",1300,"Marena C3",36.06354,-97.2178,328,13.96,11.4
"2023-02-02 14:00:00",1301,"Marena C3",36.06354,-97.2178,328,13.87,14.88
"2023-02-02 15:00:00",1302,"Marena C3",36.06354,-97.2178,328,13.84,15.45
"2023-02-02 16:00:00",1303,"Marena C3",36.06354,-97.2178,328,13.83,15.11
"2023-02-02 17:00:00",1304,"Marena C3",36.06354,-97.2178,328,13.83,12.8
"2023-02-02 18:00:00",1305,"Marena C3",36.06354,-97.2178,328,13.13,4.733
"2023-02-02 19:00:00",1306,"Marena C3",36.06354,-97.2178,328,13.1,0.715
"2023-02-02 20:00:00",1307,"Marena C3",36.06354,-97.2178,328,13.08,-2.292
"2023-02-02 21:00:00",1308,"Marena C3",36.06354,-97.2178,328,13.06,-1.795
"2023-02-02 22:00:00",1309,"Marena C3",36.06354,-97.2178,328,13.05,-0.371
"2023-02-02 23:00:00",1310,"Marena C3",36.06354,-97.2178,328,13.03,-0.691
"2023-02-03 00:00:00",1311,"Marena C3",36.06354,-97.2178,328,13.02,-2.092
"2023-02-03 01:00:00",1312,"Marena C3",36.06354,-97.2178,328,13.01,-2.504
"2023-02-03 02:00:00",1313,"Marena C3",36.06354,-97.2178,328,13.01,-3.122
"2023-02-03 03:00:00",1314,"Marena C3",36.06354,-97.2178,328,13,-4.72
"2023-02-03 04:00:00",1315,"Marena C3",36.06354,-97.2178,328,12.99,-6.053
"2023-02-03 05:00:00",1316,"Marena C3",36.06354,-97.2178,328,12.98,-6.826
"2023-02-03 06:00:00",1317,"Marena C3",36.06354,-97.2178,328,12.97,-7.481
"2023-02-03 07:00:00",1318,"Marena C3",36.06354,-97.2178,328,12.96,-8.34
"2023-02-03 08:00:00",1319,"Marena C3",36.06354,-97.2178,328,12.96,-8.07
"2023-02-03 09:00:00",1320,"Marena C3",36.06354,-97.2178,328,14.3,-2.248
"2023-02-03 10:00:00",1321,"Marena C3",36.06354,-97.2178,328,14.19,2.925
"2023-02-03 11:00:00",1322,"Marena C3",36.06354,-97.2178,328,14.09,6.923
"2023-02-03 12:00:00",1323,"Marena C3",36.06354,-97.2178,328,13.99,10.15
"2023-02-03 13:00:00",1324,"Marena C3",36.06354,-97.2178,328,13.93,12.55
"2023-02-03 14:00:00",1325,"Marena C3",36.06354,-97.2178,328,13.9,14.08
"2023-02-03 15:00:00",1326,"Marena C3",36.06354,-97.2178,328,13.84,16.01
"2023-02-03 16:00:00",1327,"Marena C3",36.06354,-97.2178,328,13.84,15.92
"2023-02-03 17:00:00",1328,"Marena C3",36.06354,-97.2178,328,13.83,14.27
"2023-02-03 18:00:00",1329,"Marena C3",36.06354,-97.2178,328,13.13,7.522
"2023-02-03 19:00:00",1330,"Marena C3",36.06354,-97.2178,328,13.1,3.798
"2023-02-03 20:00:00",1331,"Marena C3",36.06354,-97.2178,328,13.08,2.447
"2023-02-03 21:00:00",1332,"Marena C3",36.06354,-97.2178,328,13.06,2.31
"2023-02-03 22:00:00",1333,"Marena C3",36.06354,-97.2178,328,13.05,1.766
"2023-02-03 23:00:00",1334,"Marena C3",36.06354,-97.2178,328,13.03,1.839
"2023-02-04 00:00:00",1335,"Marena C3",36.06354,-97.2178,328,13.03,2.09
"2023-02-04 01:00:00",1336,"Marena C3",36.06354,-97.2178,328,13.02,3.241
"2023-02-04 02:00:00",1337,"Marena C3",36.06354,-97.2178,328,13.01,3.437
"2023-02-04 03:00:00",1338,"Marena C3",36.06354,-97.2178,328,13.01,3.651
"2023-02-04 04:00:00",1339,"Marena C3",36.06354,-97.2178,328,13.01,3.519
"2023-02-04 05:00:00",1340,"Marena C3",36.06354,-97.2178,328,13,2.785
"2023-02-04 06:00:00",1341,"Marena C3",36.06354,-97.2178,328,13,2.068
"2023-02-04 07:00:00",1342,"Marena C3",36.06354,-97.2178,328,12.99,2.497
"2023-02-04 08:00:00",1343,"Marena C3",36.06354,-97.2178,328,12.99,3.222
"2023-02-04 09:00:00",1344,"Marena C3",36.06354,-97.2178,328,13.05,5.085
"2023-02-04 10:00:00",1345,"Marena C3",36.06354,-97.2178,328,13.96,11.68
"2023-02-04 11:00:00",1346,"Marena C3",36.06354,-97.2178,328,13.9,13.45
"2023-02-04 12:00:00",1347,"Marena C3",36.06354,-97.2178,328,13.84,16.72
"2023-02-04 13:00:00",1348,"Marena C3",36.06354,-97.2178,328,13.76,19.8
"2023-02-04 14:00:00",1349,"Marena C3",36.06354,-97.2178,328,13.72,21.26
"2023-02-04 15:00:00",1350,"Marena C3",36.06354,-97.2178,328,13.7,21.98
"2023-02-04 16:00:00",1351,"Marena C3",36.06354,-97.2178,328,13.7,21.33
"2023-02-04 17:00:00",1352,"Marena C3",36.06354,-97.2178,328,13.69,18.16
"2023-02-04 18:00:00",1353,"Marena C3",36.06354,-97.2178,328,13.12,13.33
"2023-02-04 19:00:00",1354,"Marena C3",36.06354,-97.2178,328,13.08,10.98
"2023-02-04 20:00:00",1355,"Marena C3",36.06354,-97.2178,328,13.06,9.31
"2023-02-04 21:00:00",1356,"Marena C3",36.06354,-97.2178,328,13.05,8.14
"2023-02-04 22:00:00",1357,"Marena C3",36.06354,-97.2178,328,13.04,7.527
"2023-02-04 23:00:00",1358,"Marena C3",36.06354,-97.2178,328,13.03,4.46
"2023-02-05 00:00:00",1359,"Marena C3",36.06354,-97.2178,328,13.02,4.283
"2023-02-05 01:00:00",1360,"Marena C3",36.06354,-97.2178,328,13.01,2.58
"2023-02-05 02:00:00",1361,"Marena C3",36.06354,-97.2178,328,13,0.366
"2023-02-05 03:00:00",1362,"Marena C3",36.06354,-97.2178,328,12.99,-0.747
"2023-02-05 04:00:00",1363,"Marena C3",36.06354,-97.2178,328,12.99,-1.842
"2023-02-05 05:00:00",1364,"Marena C3",36.06354,-97.2178,328,12.98,-2.196
"2023-02-05 06:00:00",1365,"Marena C3",36.06354,-97.2178,328,12.97,-1.672
"2023-02-05 07:00:00",1366,"Marena C3",36.06354,-97.2178,328,12.96,-2.777
"2023-02-05 08:00:00",1367,"Marena C3",36.06354,-97.2178,328,12.96,-2.846
"2023-02-05 09:00:00",1368,"Marena C3",36.06354,-97.2178,328,14.13,4.527
"2023-02-05 10:00:00",1369,"Marena C3",36.06354,-97.2178,328,13.93,12.97
"2023-02-05 11:00:00",1370,"Marena C3",36.06354,-97.2178,328,13.82,17.79
"2023-02-05 12:00:00",1371,"Marena C3",36.06354,-97.2178,328,13.7,22.09
"2023-02-05 13:00:00",1372,"Marena C3",36.06354,-97.2178,328,13.65,24.82
"2023-02-05 14:00:00",1373,"Marena C3",36.06354,-97.2178,328,13.62,25.78
"2023-02-05 15:00:00",1374,"Marena C3",36.06354,-97.2178,328,13.61,25.84
"2023-02-05 16:00:00",1375,"Marena C3",36.06354,-97.2178,328,13.61,24.36
"2023-02-05 17:00:00",1376,"Marena C3",36.06354,-97.2178,328,13.64,21.63
"2023-02-05 18:00:00",1377,"Marena C3",36.06354,-97.2178,328,13.09,14.3
"2023-02-05 19:00:00",1378,"Marena C3",36.06354,-97.2178,328,13.06,9.01
"2023-02-05 20:00:00",1379,"Marena C3",36.06354,-97.2178,328,13.04,6.811
"2023-02-05 21:00:00",1380,"Marena C3",36.06354,-97.2178,328,13.03,6.236
"2023-02-05 22:00:00",1381,"Marena C3",36.06354,-97.2178,328,13.02,5.824
"2023-02-05 23:00:00",1382,"Marena C3",36.06354,-97.2178,328,13.01,5.604
"2023-02-06 00:00:00",1383,"Marena C3",36.06354,-97.2178,328,13,5.628
"2023-02-06 01:00:00",1384,"Marena C3",36.06354,-97.2178,328,13,5.612
"2023-02-06 02:00:00",1385,"Marena C3",36.06354,-97.2178,328,12.99,6.146
"2023-02-06 03:00:00",1386,"Marena C3",36.06354,-97.2178,328,12.98,6.759
"2023-02-06 04:00:00",1387,"Marena C3",36.06354,-97.2178,328,12.98,7.114
"2023-02-06 05:00:00",1388,"Marena C3",36.06354,-97.2178,328,12.98,7.253
"2023-02-06 06:00:00",1389,"Marena C3",36.06354,-97.2178,328,12.98,8.28
