"TOA5","1","CR300","1438","CR300.Std.07.00","CPU:Site 1 (Field).CR300","25977","TDR315"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","BattV","TDR315N_5_VWC_Avg","TDR315N_10_VWC_Avg","TDR315N_20_VWC_Avg","TDR315N_50_VWC_Avg","TDR315N_5_T_Avg","TDR315N_10_T_Avg","TDR315N_20_T_Avg","TDR315N_50_T_Avg","TDR315N_5_EC_Avg","TDR315N_10_EC_Avg","TDR315N_20_EC_Avg","TDR315N_50_EC_Avg","TDR315N_5_Perm_Avg","TDR315N_10_Perm_Avg","TDR315N_20_Perm_Avg","TDR315N_50_Perm_Avg"
2023-04-20 19:00:00,1469,Site 1,30.55085,-96.41281,75,12.57,21.3,17.8,38.4,38.37,23,22.77,22,20,32.33,30,592,575.7,11.3,9.5,23.4,23.33
2023-04-20 20:00:00,1470,Site 1,30.55085,-96.41281,75,12.54,21.4,18.03,38.27,38.23,22.63,22.57,21.97,20,32,30,592.3,575.3,11.37,9.57,23.27,23.23
2023-04-20 21:00:00,1471,Site 1,30.55085,-96.41281,75,12.49,30.83,26.7,39.6,38.23,21.07,22,21.87,20,44.33,41.33,602,575.7,17.2,14.53,24.6,23.23
2023-04-20 22:00:00,1472,Site 1,30.55085,-96.41281,75,12.45,31.27,28.63,41.37,38.43,20.63,21.27,21.73,20.03,45,43,614.3,580,17.47,15.7,26.37,23.4
2023-04-20 23:00:00,1473,Site 1,30.55085,-96.41281,75,12.42,31.23,28.67,41.13,38.7,20.53,21.03,21.43,20.1,45,43,610.7,585.7,17.53,15.73,26.23,23.63
2023-04-21 00:00:00,1474,Site 1,30.55085,-96.41281,75,12.38,31.33,28.63,41.3,38.77,20.47,20.87,21.27,20.13,45.67,43,609,590,17.53,15.7,26.3,23.77
2023-04-21 01:00:00,1475,Site 1,30.55085,-96.41281,75,12.34,31.37,28.67,41.27,38.97,20.5,20.77,21.1,20.17,46,43.33,607.7,594.3,17.57,15.73,26.3,23.93
2023-04-21 02:00:00,1476,Site 1,30.55085,-96.41281,75,12.29,31.6,28.9,41.27,39.07,20.27,20.63,21,20.17,47,44,606,598.7,17.8,15.83,26.33,24.03
2023-04-21 03:00:00,1477,Site 1,30.55085,-96.41281,75,12.25,31.7,28.93,41.43,39.4,20.13,20.47,20.87,20.2,47.67,44,604.3,604.7,17.83,15.87,26.53,24.3
2023-04-21 04:00:00,1478,Site 1,30.55085,-96.41281,75,12.21,31.83,28.9,41.3,39.9,20,20.33,20.73,20.23,48,44,603,611.3,17.9,15.83,26.37,24.87
2023-04-21 05:00:00,1479,Site 1,30.55085,-96.41281,75,12.18,31.8,28.87,41.37,41.77,19.97,20.23,20.63,20.23,48,44,601.3,631.7,17.87,15.8,26.43,26.8
2023-04-21 06:00:00,1480,Site 1,30.55085,-96.41281,75,12.16,31.9,28.87,41.27,41.73,19.83,20.07,20.57,20.2,48.67,44.33,601,633.3,17.93,15.8,26.37,26.77
2023-04-21 07:00:00,1481,Site 1,30.55085,-96.41281,75,12.13,31.9,28.8,41.3,41.83,19.7,20,20.47,20.2,49,45,598.3,635,17.9,15.8,26.33,26.9
2023-04-21 08:00:00,1482,Site 1,30.55085,-96.41281,75,12.17,31.93,28.9,41.07,41.87,19.67,19.97,20.37,20.23,49,45,598,634.7,17.97,15.83,26.07,26.93
2023-04-21 09:00:00,1483,Site 1,30.55085,-96.41281,75,12.44,31.87,28.9,41.17,41.67,19.9,19.97,20.33,20.2,50,45,596.7,633.7,17.93,15.87,26.2,26.73
2023-04-21 10:00:00,1484,Site 1,30.55085,-96.41281,75,12.88,31.9,28.9,41.13,41.8,20.2,20.03,20.23,20.2,50.33,45.33,595,633.3,17.97,15.9,26.13,26.83
2023-04-21 11:00:00,1485,Site 1,30.55085,-96.41281,75,12.78,31.9,28.9,41.1,41.77,20.67,20.27,20.23,20.23,51.33,46,595,633,17.9,15.87,26.1,26.87
2023-04-21 12:00:00,1486,Site 1,30.55085,-96.41281,75,13.01,31.9,28.9,40.93,41.8,21,20.57,20.3,20.17,52,46.67,595,633,17.9,15.8,25.93,26.83
2023-04-21 14:00:00,1487,Site 1,30.55085,-96.41281,75,13.48,31.9,28.8,40.7,41.4,22,21.3,20.6,20.1,54,48,595,630,17.9,15.8,25.7,26.5
2023-04-21 15:00:00,1488,Site 1,30.55085,-96.41281,75,13.33,31.77,28.73,40.77,42.23,22.63,21.6,20.6,20.1,55,48.33,596,631,17.87,15.8,25.77,27.37
2023-04-21 16:00:00,1489,Site 1,30.55085,-96.41281,75,12.76,31.6,28.63,40.87,42.03,23.47,22.17,20.93,20.13,56.33,49,598.3,631.7,17.73,15.7,25.87,27.1
2023-04-21 17:00:00,1490,Site 1,30.55085,-96.41281,75,12.98,31.53,28.6,40.83,41.93,24.07,22.67,21.1,20.1,57.67,50,603.3,632,17.63,15.67,25.83,27.03
2023-04-21 18:00:00,1491,Site 1,30.55085,-96.41281,75,12.76,31.5,28.57,41,42.07,23.83,22.93,21.43,20.1,58,50,607,633,17.63,15.6,26,27.17
2023-04-21 19:00:00,1492,Site 1,30.55085,-96.41281,75,13.25,31.5,28.57,40.4,41.87,23.6,22.97,21.67,20.1,58,50.67,609,628.3,17.7,15.6,25.4,26.97
2023-04-21 20:00:00,1493,Site 1,30.55085,-96.41281,75,12.65,31.4,28.6,40.8,41.77,23.13,22.77,21.87,20.1,57,51,612.3,631.3,17.6,15.67,25.8,26.83
2023-04-21 21:00:00,1494,Site 1,30.55085,-96.41281,75,12.55,31.37,28.6,40.73,41.87,22.57,22.53,21.87,20.13,57,51,612.7,632.7,17.6,15.67,25.73,26.97
2023-04-21 22:00:00,1495,Site 1,30.55085,-96.41281,75,12.51,31.5,28.7,40.53,41.93,22,22.2,21.8,20.1,56.67,50.67,613,633.3,17.6,15.73,25.53,27
2023-04-21 23:00:00,1496,Site 1,30.55085,-96.41281,75,12.47,31.5,28.7,40.73,41.93,21.57,21.9,21.73,20.1,56,50,612.3,634,17.6,15.8,25.73,27.03
2023-04-22 00:00:00,1497,Site 1,30.55085,-96.41281,75,12.43,31.47,28.7,40.67,41.87,21.13,21.53,21.6,20.17,56,50,610,633.3,17.63,15.8,25.67,26.9
2023-04-22 01:00:00,1498,Site 1,30.55085,-96.41281,75,12.39,31.5,28.27,40.5,41.77,20.67,21.2,21.5,20.17,55.67,49.33,607.7,634,17.63,15.47,25.5,26.83
2023-04-22 02:00:00,1499,Site 1,30.55085,-96.41281,75,12.35,31.53,27.83,40.5,41.83,20.27,20.83,21.3,20.2,55,48.33,606.3,634,17.7,15.17,25.5,26.9
2023-04-22 03:00:00,1500,Site 1,30.55085,-96.41281,75,12.32,31.57,27.73,40.47,41.8,19.93,20.5,21.1,20.17,54.33,47.67,602.3,634,17.73,15.13,25.47,26.87
2023-04-22 04:00:00,1501,Site 1,30.55085,-96.41281,75,12.28,31.53,27.77,40.63,41.8,19.63,20.27,20.93,20.2,54,47,600.7,635.3,17.73,15.1,25.63,26.83
2023-04-22 05:00:00,1502,Site 1,30.55085,-96.41281,75,12.25,31.57,27.7,40.53,41.87,19.33,19.97,20.67,20.23,54,47,597,635,17.73,15.1,25.53,26.93
2023-04-22 06:00:00,1503,Site 1,30.55085,-96.41281,75,12.21,31.57,27.73,40.4,41.87,19.1,19.7,20.57,20.23,53.33,47,594.7,635.7,17.77,15.1,25.4,26.93
2023-04-22 07:00:00,1504,Site 1,30.55085,-96.41281,75,12.16,31.6,27.7,40.37,41.9,18.77,19.47,20.33,20.27,53,47,591.3,635.3,17.7,15.1,25.37,26.97
2023-04-22 08:00:00,1505,Site 1,30.55085,-96.41281,75,12.2,31.6,27.7,40.33,41.77,18.5,19.23,20.1,20.3,53,46,588.7,635,17.73,15.1,25.33,26.8
2023-04-22 09:00:00,1506,Site 1,30.55085,-96.41281,75,12.27,31.57,27.67,40.3,41.93,18.5,19.07,20,20.3,53,46,587,636.3,17.73,15.07,25.3,27.03
2023-04-22 10:00:00,1507,Site 1,30.55085,-96.41281,75,12.37,31.57,27.63,40.2,41.77,18.63,19.03,19.83,20.27,53,46,583.3,635,17.7,15.03,25.2,26.83
2023-04-22 11:00:00,1508,Site 1,30.55085,-96.41281,75,12.46,31.53,27.5,40.1,41.73,19,19.13,19.7,20.23,53,46,580,635.3,17.7,14.97,25.1,26.83
2023-04-22 12:00:00,1509,Site 1,30.55085,-96.41281,75,13.05,31.33,27.4,40,41.57,20.43,19.57,19.67,20.23,54.67,46.67,579,632.7,17.57,14.9,25,26.67
2023-04-22 13:00:00,1510,Site 1,30.55085,-96.41281,75,13.08,31.17,27.2,40.2,41.53,22.03,20.53,19.77,20.2,56.33,47.67,579,631,17.43,14.73,25.2,26.6
2023-04-22 14:00:00,1511,Site 1,30.55085,-96.41281,75,12.62,30.87,26.9,40.07,41.53,23.4,21.6,20.1,20.2,58.33,48.33,583.3,630,17.23,14.57,25.07,26.57
2023-04-22 15:00:00,1512,Site 1,30.55085,-96.41281,75,12.6,30.6,26.63,40.53,41.57,24.53,22.53,20.5,20.17,59.33,49,590.3,631,17.07,14.4,25.53,26.6
2023-04-22 16:00:00,1513,Site 1,30.55085,-96.41281,75,12.63,30.43,26.4,39.93,41.87,25.1,23.2,21.07,20.17,60,50,596.3,629.7,16.9,14.27,24.93,26.9
2023-04-22 17:00:00,1514,Site 1,30.55085,-96.41281,75,12.89,30.27,26.23,39.8,41.3,24.97,23.6,21.47,20.1,59,49.67,601.3,628.7,16.87,14.13,24.8,26.37
2023-04-22 18:00:00,1515,Site 1,30.55085,-96.41281,75,12.78,30.27,26.1,39.97,40.9,24.4,23.57,21.8,20.07,58.33,49.33,607,621.7,16.83,14.1,24.97,25.9
2023-04-22 19:00:00,1516,Site 1,30.55085,-96.41281,75,12.64,30.23,26,39.8,40.37,23.77,23.37,21.97,20.1,57.67,49,609,618.7,16.83,14,24.8,25.37
2023-04-22 20:00:00,1517,Site 1,30.55085,-96.41281,75,12.5,30.23,25.93,39.73,40.37,23.2,23.03,22.07,20.1,56.33,49,610.7,618,16.8,14,24.73,25.37
2023-04-22 21:00:00,1518,Site 1,30.55085,-96.41281,75,12.45,30.33,25.93,39.8,40.13,22.53,22.63,22.03,20.13,55.33,48,610.3,617,16.83,14,24.8,25.13
2023-04-22 22:00:00,1519,Site 1,30.55085,-96.41281,75,12.41,30.3,25.9,39.8,40.13,21.93,22.27,21.93,20.1,53.67,47.67,610,616,16.87,14,24.8,25.13
2023-04-22 23:00:00,1520,Site 1,30.55085,-96.41281,75,12.37,30.3,25.9,39.77,40.2,21.5,21.9,21.9,20.17,52.33,47,608.3,617.3,16.87,13.97,24.77,25.2
2023-04-23 00:00:00,1521,Site 1,30.55085,-96.41281,75,12.32,30.37,25.77,39.7,40.03,21.17,21.53,21.6,20.2,51.33,46.67,606.3,616,16.87,13.87,24.67,25.03
2023-04-23 01:00:00,1522,Site 1,30.55085,-96.41281,75,12.27,30.37,25.8,39.77,40.03,20.8,21.27,21.53,20.23,50.67,46,604,616,16.9,13.9,24.7,25.03
2023-04-23 02:00:00,1523,Site 1,30.55085,-96.41281,75,12.22,30.37,25.8,39.7,39.97,20.5,20.97,21.37,20.23,50,46,601.7,615.7,16.87,13.9,24.67,24.97
2023-04-23 03:00:00,1524,Site 1,30.55085,-96.41281,75,12.18,30.37,25.8,39.87,40.03,20.3,20.73,21.13,20.27,49.33,45,600,616.7,16.9,13.9,24.8,25.03
2023-04-23 04:00:00,1525,Site 1,30.55085,-96.41281,75,12.15,30.47,25.8,39.73,39.87,20.1,20.57,21.03,20.3,49,45,597,615.3,16.9,13.9,24.7,24.87
2023-04-23 05:00:00,1526,Site 1,30.55085,-96.41281,75,12.12,30.43,25.77,39.87,39.87,19.83,20.37,20.83,20.3,48,45,595,614.7,16.9,13.87,24.83,24.87
2023-04-23 06:00:00,1527,Site 1,30.55085,-96.41281,75,12.09,30.47,25.77,39.73,39.77,19.57,20.1,20.67,20.33,47.67,44.33,592.7,613.7,16.9,13.87,24.73,24.73
2023-04-23 07:00:00,1528,Site 1,30.55085,-96.41281,75,12.06,30.43,25.73,39.67,39.7,19.3,19.83,20.53,20.3,47,44,590.3,613,16.9,13.83,24.63,24.67
2023-04-23 08:00:00,1529,Site 1,30.55085,-96.41281,75,12.03,30.43,25.7,39.73,39.73,19,19.6,20.4,20.3,46,44,587.7,613.3,16.93,13.8,24.73,24.7
2023-04-23 09:00:00,1530,Site 1,30.55085,-96.41281,75,12.16,30.9,26.23,39.8,39.53,18.77,19.37,20.23,20.37,46.33,44.67,586.7,610,17.27,14.17,24.77,24.53
2023-04-23 10:00:00,1531,Site 1,30.55085,-96.41281,75,12.68,31.03,26.6,39.67,39.57,18.6,19.2,20.03,20.3,46,44.33,584,608.3,17.33,14.4,24.6,24.5
2023-04-23 11:00:00,1532,Site 1,30.55085,-96.41281,75,12.9,31.03,26.57,39.7,39.4,18.5,19.07,19.9,20.27,46,44,582,606,17.33,14.37,24.67,24.33
2023-04-23 12:00:00,1533,Site 1,30.55085,-96.41281,75,13.41,30.97,26.5,39.67,39.23,18.47,18.93,19.73,20.3,46,44,579,602.3,17.27,14.33,24.67,24.17
2023-04-23 13:00:00,1534,Site 1,30.55085,-96.41281,75,13.42,30.93,26.4,40,39.43,18.73,18.97,19.67,20.3,46,44,577,600.7,17.3,14.3,25,24.4
2023-04-23 14:00:00,1535,Site 1,30.55085,-96.41281,75,13.55,30.9,26.3,39.97,40.23,19.4,19.13,19.57,20.3,46.67,44,575.7,598.7,17.27,14.2,24.97,25.23
2023-04-23 15:00:00,1536,Site 1,30.55085,-96.41281,75,13.76,30.8,26.23,39.8,39.43,19.8,19.5,19.6,20.23,47,44,576.3,596,17.13,14.13,24.8,24.37
2023-04-23 16:00:00,1537,Site 1,30.55085,-96.41281,75,13.27,30.77,26.1,39.8,39.47,19.93,19.67,19.67,20.2,47,44,576.7,593.7,17.13,14.07,24.8,24.43
2023-04-23 17:00:00,1538,Site 1,30.55085,-96.41281,75,13.71,30.7,26.07,39.67,39.7,20.17,19.8,19.7,20.2,47,44,577,593.3,17.1,14.07,24.67,24.67
2023-04-23 18:00:00,1539,Site 1,30.55085,-96.41281,75,13.36,30.63,26,40,39.07,20.2,20,19.8,20.17,47,44,578,593,17.07,14,25,24.03
2023-04-23 19:00:00,1540,Site 1,30.55085,-96.41281,75,12.8,30.6,25.9,39.67,38.83,20.03,20,19.83,20.1,47,44,580.7,592.7,17.07,14,24.67,23.77
2023-04-23 20:00:00,1541,Site 1,30.55085,-96.41281,75,12.57,30.6,25.8,39.73,38.9,19.7,19.87,19.87,20.17,47,44,582.7,591.7,17.1,13.9,24.67,23.83
2023-04-23 21:00:00,1542,Site 1,30.55085,-96.41281,75,12.52,30.7,25.8,39.6,38.9,19.27,19.6,19.93,20.1,46,44,581.7,591.7,17.1,13.9,24.57,23.87
2023-04-23 22:00:00,1543,Site 1,30.55085,-96.41281,75,12.49,30.73,25.77,39.77,38.8,18.9,19.4,19.87,20.07,46,43.33,579.7,590.3,17.1,13.87,24.77,23.7
2023-04-23 23:00:00,1544,Site 1,30.55085,-96.41281,75,12.45,30.73,25.77,39.7,38.73,18.57,19.1,19.7,20.03,45,43,578.3,589.3,17.1,13.87,24.63,23.7
2023-04-24 00:00:00,1545,Site 1,30.55085,-96.41281,75,12.41,30.67,25.77,39.63,38.77,18.4,18.93,19.6,20.07,45,43,577.3,588.3,17.1,13.87,24.6,23.73
2023-04-24 01:00:00,1546,Site 1,30.55085,-96.41281,75,12.38,30.7,25.77,39.67,38.97,18.13,18.7,19.5,20,45,42.33,576,588.7,17.1,13.87,24.6,23.9
2023-04-24 02:00:00,1547,Site 1,30.55085,-96.41281,75,12.34,30.67,25.73,39.7,38.73,17.93,18.5,19.3,20,44,42,574.3,587.7,17.1,13.83,24.67,23.67
2023-04-24 03:00:00,1548,Site 1,30.55085,-96.41281,75,12.3,30.67,25.73,39.67,38.7,17.8,18.33,19.17,20,44,42,572,588.3,17.1,13.83,24.67,23.7
2023-04-24 04:00:00,1549,Site 1,30.55085,-96.41281,75,12.26,30.73,25.7,39.7,38.83,17.67,18.17,19.13,20,44,42,570.3,587.3,17.1,13.8,24.67,23.77
2023-04-24 05:00:00,1550,Site 1,30.55085,-96.41281,75,12.23,30.67,25.67,39.63,38.6,17.5,18.03,19,19.97,43.67,42,569.7,586.7,17.1,13.8,24.63,23.6
2023-04-24 06:00:00,1551,Site 1,30.55085,-96.41281,75,12.19,30.67,25.7,39.63,38.67,17.37,17.9,18.87,20,43,41.33,567.3,585.7,17.1,13.8,24.57,23.6
2023-04-24 07:00:00,1552,Site 1,30.55085,-96.41281,75,12.14,30.67,25.7,39.53,38.9,17.2,17.77,18.67,19.93,43,41,565.7,586.3,17.1,13.8,24.47,23.87
2023-04-24 08:00:00,1553,Site 1,30.55085,-96.41281,75,12.19,30.7,25.67,39.8,38.8,17.1,17.67,18.6,19.97,43,41,564,585.7,17.1,13.8,24.8,23.77
2023-04-24 09:00:00,1554,Site 1,30.55085,-96.41281,75,12.65,30.63,25.6,39.67,38.7,17.07,17.57,18.5,19.93,43,41,562,584,17.1,13.8,24.63,23.6
2023-04-24 10:00:00,1555,Site 1,30.55085,-96.41281,75,13.1,30.63,25.6,39.57,38.6,17.37,17.6,18.43,19.83,43,41,559.3,583.3,17.1,13.77,24.57,23.6
2023-04-24 11:00:00,1556,Site 1,30.55085,-96.41281,75,13.03,30.53,25.53,39.53,38.83,17.8,17.8,18.3,19.83,43,41,559.3,583.3,17,13.73,24.47,23.83
2023-04-24 12:00:00,1557,Site 1,30.55085,-96.41281,75,13.28,30.5,25.47,39.67,38.63,18.07,17.97,18.4,19.8,43,41,559.3,582,16.97,13.7,24.57,23.57
2023-04-24 13:00:00,1558,Site 1,30.55085,-96.41281,75,13.32,30.5,25.37,39.6,38.7,18.27,18.17,18.43,19.8,43.33,41,559,581,16.9,13.67,24.5,23.67
2023-04-24 14:00:00,1559,Site 1,30.55085,-96.41281,75,13.7,30.43,25.33,39.57,38.83,18.57,18.3,18.43,19.8,44,41,559,579,16.93,13.63,24.5,23.77
2023-04-24 15:00:00,1560,Site 1,30.55085,-96.41281,75,12.83,30.3,25.27,39.53,38.6,19.4,18.7,18.47,19.73,44.67,42,561,580.7,16.83,13.57,24.5,23.6
2023-04-24 16:00:00,1561,Site 1,30.55085,-96.41281,75,12.7,30.1,25.03,39.67,38.7,20.83,19.43,18.73,19.67,46,42.67,564,580,16.67,13.43,24.67,23.7
2023-04-24 17:00:00,1562,Site 1,30.55085,-96.41281,75,12.69,29.97,24.97,39.47,38.4,21.27,20.07,18.97,19.7,46.33,43,567.7,579.3,16.6,13.37,24.37,23.37
2023-04-24 18:00:00,1563,Site 1,30.55085,-96.41281,75,13.33,29.9,24.83,39.4,38.7,20.77,20.17,19.3,19.63,46,43,571.3,578.7,16.53,13.3,24.37,23.67
2023-04-24 19:00:00,1564,Site 1,30.55085,-96.41281,75,12.87,29.87,24.77,39.57,38.6,20.47,20.07,19.5,19.6,46,43,574,577.3,16.53,13.27,24.53,23.53
2023-04-24 20:00:00,1565,Site 1,30.55085,-96.41281,75,12.59,29.9,24.73,39.53,38.6,20.3,20,19.57,19.6,45.67,43,577,578.3,16.53,13.23,24.47,23.57
2023-04-24 21:00:00,1566,Site 1,30.55085,-96.41281,75,12.53,29.83,24.7,39.43,38.57,19.97,19.93,19.63,19.57,45,43,577,577,16.5,13.2,24.33,23.53
2023-04-24 22:00:00,1567,Site 1,30.55085,-96.41281,75,12.5,29.83,24.7,39.43,38.63,19.73,19.73,19.67,19.6,45,42.33,577.7,578.3,16.5,13.2,24.4,23.6
2023-04-24 23:00:00,1568,Site 1,30.55085,-96.41281,75,12.46,29.8,24.7,39.67,38.6,19.47,19.57,19.6,19.57,44,42,577.3,577.3,16.5,13.2,24.6,23.57
2023-04-25 00:00:00,1569,Site 1,30.55085,-96.41281,75,12.42,29.83,24.63,39.43,38.57,19.27,19.47,19.53,19.57,44,42,576.7,577.3,16.5,13.17,24.37,23.57
2023-04-25 01:00:00,1570,Site 1,30.55085,-96.41281,75,12.38,29.8,24.63,39.53,38.57,19.03,19.27,19.53,19.57,43.67,42,576.7,576.3,16.4,13.2,24.47,23.53
2023-04-25 02:00:00,1571,Site 1,30.55085,-96.41281,75,12.33,29.8,24.57,39.43,38.6,18.83,19.13,19.47,19.6,43,42,575,577.3,16.4,13.17,24.4,23.53
2023-04-25 03:00:00,1572,Site 1,30.55085,-96.41281,75,12.29,29.8,24.63,39.5,38.6,18.53,18.93,19.4,19.57,43,41,574,577.7,16.47,13.2,24.5,23.57
2023-04-25 04:00:00,1573,Site 1,30.55085,-96.41281,75,12.25,29.8,24.57,39.5,38.6,18.47,18.73,19.23,19.6,43,41,572,578,16.4,13.17,24.43,23.57
2023-04-25 05:00:00,1574,Site 1,30.55085,-96.41281,75,12.21,29.77,24.57,39.47,38.6,18.3,18.67,19.2,19.6,42.67,41,570.7,577.7,16.4,13.17,24.4,23.57
2023-04-25 06:00:00,1575,Site 1,30.55085,-96.41281,75,12.17,29.7,24.57,39.67,38.6,18.23,18.53,19.1,19.6,42,41,570.3,578.7,16.4,13.17,24.6,23.53
2023-04-25 07:00:00,1576,Site 1,30.55085,-96.41281,75,12.14,29.8,24.53,39.4,38.53,18.1,18.43,19,19.6,42,41,569.3,578.3,16.4,13.13,24.37,23.53
2023-04-25 08:00:00,1577,Site 1,30.55085,-96.41281,75,12.12,29.67,24.53,39.4,38.57,18.1,18.37,18.93,19.6,42,41,567.7,578,16.4,13.13,24.3,23.53
2023-04-25 09:00:00,1578,Site 1,30.55085,-96.41281,75,12.13,29.6,24.5,39.5,38.6,18.13,18.33,18.87,19.57,42,40.67,567,577.3,16.4,13.1,24.47,23.53
2023-04-25 10:00:00,1579,Site 1,30.55085,-96.41281,75,12.43,29.7,24.5,39.43,38.47,18.2,18.37,18.8,19.6,42,40.67,565.7,577.3,16.4,13.1,24.43,23.43
2023-04-25 11:00:00,1580,Site 1,30.55085,-96.41281,75,12.73,29.57,24.5,39.27,38.6,18.37,18.43,18.83,19.57,42,40.67,564,577,16.3,13.1,24.23,23.53
2023-04-25 12:00:00,1581,Site 1,30.55085,-96.41281,75,12.97,29.57,24.4,39.37,38.53,18.73,18.6,18.77,19.6,42,41,564,576.3,16.3,13.1,24.3,23.5
2023-04-25 13:00:00,1582,Site 1,30.55085,-96.41281,75,13.39,29.5,24.4,39.4,39,19.47,18.87,18.83,19.57,42.67,41,564.3,575.3,16.23,13.03,24.37,23.97
2023-04-25 14:00:00,1583,Site 1,30.55085,-96.41281,75,13.36,29.33,24.33,39.63,38.8,20.97,19.6,18.93,19.5,44.33,41.33,565,574.7,16.17,13,24.6,23.77
2023-04-25 15:00:00,1584,Site 1,30.55085,-96.41281,75,13.2,29.17,24.23,39.27,38.53,21.83,20.4,19.17,19.53,45.33,42,568,575,16.07,12.97,24.2,23.53
2023-04-25 16:00:00,1585,Site 1,30.55085,-96.41281,75,13.22,29.03,24.13,39.6,38.7,22.5,21.07,19.5,19.53,46,42.67,574,574.7,16,12.9,24.57,23.67
2023-04-25 17:00:00,1586,Site 1,30.55085,-96.41281,75,12.74,29,24,39.37,38.6,22.43,21.4,19.87,19.5,46,43,578.7,575.3,15.93,12.8,24.27,23.57
2023-04-25 18:00:00,1587,Site 1,30.55085,-96.41281,75,12.58,28.9,23.9,39.33,38.57,21.93,21.4,20.13,19.5,45,43,583.3,575,15.9,12.8,24.27,23.5
2023-04-25 19:00:00,1588,Site 1,30.55085,-96.41281,75,12.61,28.9,23.9,39.33,38.57,21.53,21.23,20.33,19.5,45,43,585,575,15.8,12.73,24.3,23.53
2023-04-25 20:00:00,1589,Site 1,30.55085,-96.41281,75,12.49,28.9,23.9,39.43,38.67,21.2,21.07,20.37,19.5,44,42,586.3,575,15.8,12.77,24.37,23.57
2023-04-25 21:00:00,1590,Site 1,30.55085,-96.41281,75,12.45,28.83,23.9,39.4,38.5,20.87,20.83,20.43,19.53,44,42,586,575.7,15.83,12.8,24.33,23.47
2023-04-25 22:00:00,1591,Site 1,30.55085,-96.41281,75,12.41,28.83,23.9,39.4,38.6,20.63,20.67,20.43,19.5,43,42,585.7,575.3,15.8,12.73,24.37,23.57
2023-04-25 23:00:00,1592,Site 1,30.55085,-96.41281,75,12.37,28.83,23.87,39.4,38.63,20.43,20.47,20.33,19.53,43,42,586,575.7,15.8,12.7,24.37,23.6
2023-04-26 00:00:00,1593,Site 1,30.55085,-96.41281,75,12.33,28.8,23.9,39.43,38.6,20.27,20.37,20.27,19.57,43,41,585.3,576,15.8,12.73,24.37,23.57
2023-04-26 01:00:00,1594,Site 1,30.55085,-96.41281,75,12.28,28.73,23.83,39.3,38.37,20.2,20.23,20.23,19.6,43,41,584,576,15.8,12.73,24.27,23.37
2023-04-26 02:00:00,1595,Site 1,30.55085,-96.41281,75,12.25,28.73,23.87,39.23,38.57,20.07,20.13,20.17,19.57,42.67,41,584,576.3,15.8,12.7,24.2,23.57
2023-04-26 03:00:00,1596,Site 1,30.55085,-96.41281,75,12.21,28.73,23.8,39.33,38.5,20,20.07,20.13,19.6,42,41,582.3,576.7,15.77,12.67,24.27,23.47
2023-04-26 04:00:00,1597,Site 1,30.55085,-96.41281,75,12.17,28.73,23.8,39.23,38.67,20,20,20.07,19.63,42,41,582,578,15.77,12.7,24.2,23.6
2023-04-26 05:00:00,1598,Site 1,30.55085,-96.41281,75,12.13,28.67,23.77,39.3,38.6,19.83,19.97,20.03,19.6,42,41,581.7,578,15.73,12.7,24.27,23.53
2023-04-26 06:00:00,1599,Site 1,30.55085,-96.41281,75,12.1,28.8,23.9,39.37,38.63,19.77,19.93,19.97,19.67,42,41,580.7,578.3,15.73,12.73,24.33,23.63
2023-04-26 07:00:00,1600,Site 1,30.55085,-96.41281,75,12.07,28.87,24.03,39.27,38.57,19.73,19.83,20,19.7,42,41,580,578,15.87,12.87,24.23,23.53
2023-04-26 08:00:00,1601,Site 1,30.55085,-96.41281,75,12.09,28.9,24.07,39.4,38.53,19.73,19.8,19.9,19.67,42,41,579,578.3,15.83,12.87,24.37,23.47
2023-04-26 09:00:00,1602,Site 1,30.55085,-96.41281,75,12.05,28.9,24.1,39.27,38.5,19.77,19.8,19.87,19.67,42,41,578.3,578.3,15.83,12.87,24.23,23.5
2023-04-26 10:00:00,1603,Site 1,30.55085,-96.41281,75,12.4,28.87,24.13,39.3,38.43,19.9,19.83,19.8,19.7,42,41,578,577.7,15.83,12.9,24.27,23.43
2023-04-26 11:00:00,1604,Site 1,30.55085,-96.41281,75,12.62,28.83,24.1,39.47,38.6,20.2,19.93,19.8,19.7,42.67,41,577.7,578,15.8,12.9,24.47,23.57
2023-04-26 12:00:00,1605,Site 1,30.55085,-96.41281,75,12.99,28.83,24.1,39.3,38.57,20.7,20.17,19.9,19.7,43,41.33,578.7,577.3,15.8,12.9,24.27,23.53
2023-04-26 13:00:00,1606,Site 1,30.55085,-96.41281,75,13.03,28.7,24.1,39.37,38.63,21.37,20.57,19.97,19.7,44,42,578.7,577,15.73,12.9,24.3,23.57
2023-04-26 14:00:00,1607,Site 1,30.55085,-96.41281,75,13.02,28.7,24.03,39.43,38.87,21.93,20.97,20.07,19.7,44.33,42,582,578,15.73,12.83,24.4,23.83
2023-04-26 15:00:00,1608,Site 1,30.55085,-96.41281,75,13.19,28.67,24.13,39.43,38.7,23.13,21.6,20.33,19.7,45.67,43,584,577.3,15.73,12.9,24.37,23.67
2023-04-26 16:00:00,1609,Site 1,30.55085,-96.41281,75,12.74,28.53,23.97,39.3,38.77,24.4,22.5,20.6,19.7,47,43.67,588.3,577.3,15.6,12.8,24.23,23.73
