"TOA5","3","CR300","7201","CR300.Std.07.00","CPU:Site 3 (Field).CR300","40338","Hydraprobe"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","BattV","Hydraprobe_5_VWC_Avg","Hydraprobe_10_VWC_Avg","Hydraprobe_20_VWC_Avg","Hydraprobe_50_VWC_Avg","Hydraprobe_5_T_DegC_Avg","Hydraprobe_10_T_DegC_Avg","Hydraprobe_20_T_DegC_Avg","Hydraprobe_50_T_DegC_Avg","Hydraprobe_5_T_DegF_Avg","Hydraprobe_10_T_DegF_Avg","Hydraprobe_20_T_DegF_Avg","Hydraprobe_50_T_DegF_Avg","Hydraprobe_5_EC_uncorrected_Avg","Hydraprobe_10_EC_uncorrected_Avg","Hydraprobe_20_EC_uncorrected_Avg","Hydraprobe_50_EC_uncorrected_Avg","Hydraprobe_5_EC_corrected_Avg","Hydraprobe_10_EC_corrected_Avg","Hydraprobe_20_EC_corrected_Avg","Hydraprobe_50_EC_corrected_Avg","Hydraprobe_5_Perm_real_Avg","Hydraprobe_10_Perm_real_Avg","Hydraprobe_20_Perm_real_Avg","Hydraprobe_50_Perm_real_Avg","Hydraprobe_5_Perm_imaginary_Avg","Hydraprobe_10_Perm_imaginary_Avg","Hydraprobe_20_Perm_imaginary_Avg","Hydraprobe_50_Perm_imaginary_Avg"
"TS","RN","name","decdegrees","decdegrees","m","Volts","m^3 /m^3","m^3 /m^3","m^3 /m^3","m^3 /m^3","Deg C","Deg C","Deg C","Deg C","Deg F","Deg F","Deg F","Deg F","S/m","S/m","S/m","S/m","S/m","S/m","S/m","S/m","unitless","unitless","unitless","unitless","unitless","unitless","unitless","unitless"
"","","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-04-26 13:00:00",191,"Site 3",30.55886,-96.41177,75,13.32,0.239,0.243,0.273,0.463,22.2,21.63,20.83,20.7,72.03,70.97,69.47,69.2,0.007,0.007,0.012,0.078,0.007,0.007,0.013,0.083,14.68,15,17.23,34.71,2.478,2.568,4.264,28.04
"2023-04-26 14:00:00",192,"Site 3",30.55886,-96.41177,75,13.64,0.239,0.243,0.273,0.463,23.03,22.13,20.97,20.7,73.43,71.9,69.73,69.2,0.007,0.007,0.012,0.078,0.007,0.007,0.013,0.083,14.72,15.02,17.23,34.71,2.517,2.569,4.265,28.04
"2023-04-26 15:00:00",193,"Site 3",30.55886,-96.41177,75,13.44,0.238,0.243,0.274,0.464,24.6,23.1,21.23,20.7,76.27,73.57,70.2,69.2,0.008,0.007,0.012,0.077,0.008,0.008,0.013,0.083,14.66,15.01,17.24,34.75,2.649,2.662,4.266,27.87
"2023-04-26 16:00:00",194,"Site 3",30.55886,-96.41177,75,13.41,0.237,0.242,0.273,0.463,25.9,24.67,21.63,20.7,78.6,76.37,70.97,69.2,0.008,0.008,0.012,0.078,0.007,0.008,0.012,0.084,14.57,14.87,17.18,34.67,2.683,2.752,4.333,28.21
"2023-04-26 17:00:00",195,"Site 3",30.55886,-96.41177,75,13.41,0.235,0.24,0.272,0.463,26.1,25.03,22.03,20.7,78.93,77.13,71.77,69.2,0.008,0.008,0.012,0.078,0.008,0.008,0.013,0.083,14.47,14.79,17.15,34.71,2.716,2.786,4.309,28.04
"2023-04-26 18:00:00",196,"Site 3",30.55886,-96.41177,75,13.46,0.234,0.24,0.271,0.463,26,25.1,22.53,20.7,78.77,77.3,72.5,69.2,0.008,0.008,0.012,0.078,0.008,0.008,0.012,0.084,14.38,14.75,17.07,34.67,2.75,2.765,4.372,28.21
"2023-04-26 19:00:00",197,"Site 3",30.55886,-96.41177,75,13.06,0.234,0.24,0.272,0.463,25.8,25.2,22.8,20.7,78.47,77.43,73,69.2,0.007,0.008,0.012,0.078,0.007,0.008,0.012,0.083,14.34,14.75,17.09,34.72,2.729,2.726,4.329,28.05
"2023-04-26 20:00:00",198,"Site 3",30.55886,-96.41177,75,12.77,0.234,0.239,0.269,0.462,25.13,24.9,23,20.7,77.27,76.83,73.4,69.2,0.007,0.008,0.013,0.079,0.007,0.008,0.013,0.084,14.35,14.7,16.89,34.63,2.69,2.743,4.525,28.38
"2023-04-26 21:00:00",199,"Site 3",30.55886,-96.41177,75,12.72,0.234,0.239,0.27,0.463,24.43,24.33,23,20.83,75.93,75.77,73.4,69.47,0.007,0.008,0.012,0.079,0.007,0.008,0.013,0.084,14.36,14.68,16.92,34.64,2.614,2.723,4.436,28.38
"2023-04-26 22:00:00",200,"Site 3",30.55886,-96.41177,75,12.69,0.233,0.238,0.27,0.464,23.93,23.83,23,20.9,75.1,74.97,73.4,69.6,0.007,0.007,0.012,0.079,0.007,0.008,0.013,0.084,14.3,14.6,16.94,34.78,2.611,2.72,4.391,28.29
"2023-04-26 23:00:00",201,"Site 3",30.55886,-96.41177,75,12.64,0.253,0.248,0.274,0.465,23.2,23.4,23,20.9,73.73,74.13,73.4,69.6,0.008,0.007,0.012,0.078,0.008,0.008,0.013,0.083,15.71,15.36,17.28,34.89,2.87,2.714,4.476,28.17
"2023-04-27 00:00:00",202,"Site 3",30.55886,-96.41177,75,12.6,0.302,0.293,0.295,0.464,21.77,22.43,22.87,21.03,71.23,72.4,73.13,69.87,0.009,0.009,0.013,0.079,0.01,0.009,0.013,0.084,19.45,18.73,18.92,34.79,3.388,3.161,4.61,28.3
"2023-04-27 01:00:00",203,"Site 3",30.55886,-96.41177,75,12.56,0.302,0.295,0.297,0.472,21.43,21.97,22.67,21.1,70.57,71.63,72.73,70,0.01,0.009,0.013,0.079,0.01,0.009,0.013,0.084,19.51,18.95,19.03,35.68,3.454,3.157,4.662,28.54
"2023-04-27 02:00:00",204,"Site 3",30.55886,-96.41177,75,12.54,0.339,0.308,0.3,0.479,20.5,21.3,22.3,21.1,68.9,70.33,72.17,70,0.01,0.009,0.013,0.081,0.01,0.009,0.013,0.085,22.58,19.98,19.31,36.47,3.497,3.207,4.595,28.92
"2023-04-27 03:00:00",205,"Site 3",30.55886,-96.41177,75,12.51,0.338,0.308,0.3,0.479,20.3,20.97,22.03,21.23,68.5,69.73,71.77,70.2,0.009,0.009,0.013,0.081,0.01,0.01,0.013,0.086,22.5,19.95,19.31,36.46,3.31,3.32,4.546,29.32
"2023-04-27 04:00:00",206,"Site 3",30.55886,-96.41177,75,12.48,0.338,0.308,0.3,0.479,20.1,20.63,21.77,21.3,68.2,69.1,71.23,70.3,0.009,0.009,0.013,0.081,0.01,0.01,0.013,0.086,22.52,19.94,19.31,36.47,3.261,3.32,4.545,29.32
"2023-04-27 05:00:00",207,"Site 3",30.55886,-96.41177,75,12.45,0.333,0.308,0.3,0.481,20.03,20.5,21.57,21.3,68.07,68.9,70.83,70.3,0.009,0.009,0.013,0.082,0.01,0.009,0.013,0.086,22.05,19.95,19.31,36.71,3.24,3.231,4.497,29.51
"2023-04-27 06:00:00",208,"Site 3",30.55886,-96.41177,75,12.43,0.319,0.308,0.3,0.481,19.9,20.3,21.37,21.3,67.8,68.5,70.43,70.3,0.009,0.009,0.012,0.082,0.01,0.009,0.013,0.086,20.89,19.95,19.32,36.71,3.199,3.187,4.401,29.51
"2023-04-27 07:00:00",209,"Site 3",30.55886,-96.41177,75,12.39,0.313,0.305,0.299,0.486,19.77,20.23,21.23,21.3,67.6,68.4,70.2,70.3,0.009,0.009,0.013,0.081,0.009,0.009,0.014,0.085,20.38,19.69,19.19,37.19,3.147,3.126,4.542,29.03
"2023-04-27 08:00:00",210,"Site 3",30.55886,-96.41177,75,12.44,0.306,0.298,0.298,0.483,19.7,20.1,21.1,21.3,67.5,68.2,70,70.3,0.009,0.008,0.013,0.082,0.009,0.009,0.014,0.086,19.83,19.1,19.13,36.81,3.161,2.965,4.565,29.37
"2023-04-27 09:00:00",211,"Site 3",30.55886,-96.41177,75,12.48,0.302,0.296,0.297,0.481,19.9,20.1,20.97,21.3,67.8,68.2,69.73,70.3,0.009,0.009,0.012,0.082,0.009,0.009,0.013,0.086,19.46,18.95,19.09,36.71,3.101,3.074,4.493,29.51
"2023-04-27 10:00:00",212,"Site 3",30.55886,-96.41177,75,12.98,0.301,0.295,0.296,0.485,20.03,20.17,20.9,21.3,68.07,68.3,69.6,70.3,0.008,0.009,0.012,0.081,0.009,0.009,0.013,0.085,19.36,18.89,19,37.05,3.059,3.139,4.444,29.12
"2023-04-27 11:00:00",213,"Site 3",30.55886,-96.41177,75,12.93,0.298,0.295,0.296,0.479,20.37,20.43,20.9,21.23,68.63,68.77,69.6,70.2,0.009,0.008,0.012,0.083,0.01,0.009,0.013,0.087,19.18,18.92,19.01,36.43,3.215,3.03,4.397,29.71
"2023-04-27 12:00:00",214,"Site 3",30.55886,-96.41177,75,13.4,0.297,0.295,0.295,0.48,20.7,20.63,20.9,21.1,69.23,69.1,69.6,70,0.009,0.008,0.013,0.083,0.009,0.009,0.014,0.087,19.08,18.9,18.88,36.56,3.172,2.968,4.538,29.6
"2023-04-27 13:00:00",215,"Site 3",30.55886,-96.41177,75,13.59,0.296,0.293,0.294,0.485,21.17,20.97,20.9,21.1,70.1,69.73,69.6,70,0.009,0.009,0.013,0.081,0.009,0.009,0.014,0.085,18.98,18.72,18.83,37.04,3.173,3.075,4.561,29.11
"2023-04-27 14:00:00",216,"Site 3",30.55886,-96.41177,75,13.53,0.293,0.29,0.295,0.48,22.87,21.93,21.1,21.1,73.2,71.5,70,70,0.009,0.009,0.012,0.083,0.009,0.009,0.013,0.087,18.71,18.54,18.89,36.55,3.329,3.119,4.442,29.6
"2023-04-27 15:00:00",217,"Site 3",30.55886,-96.41177,75,13.51,0.29,0.288,0.294,0.48,24.6,23.27,21.37,21.1,76.23,73.87,70.43,70,0.009,0.009,0.013,0.082,0.009,0.009,0.013,0.087,18.5,18.39,18.85,36.56,3.328,3.098,4.534,29.6
"2023-04-27 16:00:00",218,"Site 3",30.55886,-96.41177,75,13.49,0.288,0.285,0.294,0.479,25.37,24.33,21.77,21.1,77.73,75.8,71.23,70,0.009,0.009,0.012,0.083,0.009,0.009,0.013,0.088,18.33,18.12,18.83,36.44,3.348,3.245,4.464,29.74
"2023-04-27 17:00:00",219,"Site 3",30.55886,-96.41177,75,13.49,0.285,0.284,0.292,0.481,25.6,24.97,22.2,21.1,78.2,76.97,72.03,70,0.009,0.009,0.013,0.082,0.009,0.009,0.014,0.087,18.14,18.02,18.66,36.68,3.348,3.16,4.629,29.49
"2023-04-27 18:00:00",220,"Site 3",30.55886,-96.41177,75,13.49,0.284,0.281,0.293,0.478,25.47,25.3,22.67,21.1,77.87,77.57,72.73,70,0.009,0.009,0.012,0.083,0.009,0.009,0.013,0.088,18.03,17.84,18.75,36.31,3.302,3.2,4.533,29.84
"2023-04-27 19:00:00",221,"Site 3",30.55886,-96.41177,75,13.19,0.282,0.28,0.292,0.479,25.03,25.2,22.93,21.1,77.13,77.43,73.27,70,0.009,0.009,0.013,0.082,0.009,0.009,0.013,0.087,17.9,17.78,18.65,36.49,3.28,3.136,4.579,29.56
"2023-04-27 20:00:00",222,"Site 3",30.55886,-96.41177,75,12.75,0.281,0.279,0.292,0.48,24.33,24.67,23.2,21.1,75.8,76.37,73.73,70,0.009,0.009,0.013,0.081,0.009,0.009,0.013,0.086,17.78,17.63,18.67,36.58,3.301,3.239,4.533,29.21
"2023-04-27 21:00:00",223,"Site 3",30.55886,-96.41177,75,12.69,0.282,0.28,0.292,0.479,23.4,23.93,23.3,21.1,74.13,75.1,73.9,70,0.009,0.008,0.013,0.081,0.009,0.009,0.013,0.085,17.88,17.73,18.67,36.44,3.13,3.012,4.533,29.1
"2023-04-27 22:00:00",224,"Site 3",30.55886,-96.41177,75,12.65,0.282,0.28,0.292,0.475,22.6,23.03,23,21.17,72.63,73.43,73.4,70.1,0.008,0.008,0.013,0.082,0.009,0.009,0.013,0.086,17.89,17.71,18.66,36,3.044,3.011,4.532,29.4
"2023-04-27 23:00:00",225,"Site 3",30.55886,-96.41177,75,12.61,0.281,0.28,0.292,0.475,21.9,22.53,22.87,21.3,71.5,72.5,73.13,70.3,0.008,0.008,0.013,0.082,0.009,0.009,0.013,0.086,17.81,17.7,18.65,36.01,3.044,3.01,4.579,29.41
"2023-04-28 00:00:00",226,"Site 3",30.55886,-96.41177,75,12.58,0.281,0.279,0.291,0.475,21.3,21.9,22.73,21.3,70.33,71.5,72.87,70.3,0.008,0.008,0.013,0.082,0.009,0.008,0.013,0.086,17.8,17.69,18.62,36.02,3.043,2.95,4.672,29.41
"2023-04-28 01:00:00",227,"Site 3",30.55886,-96.41177,75,12.55,0.281,0.279,0.291,0.475,20.9,21.5,22.47,21.3,69.6,70.7,72.4,70.3,0.008,0.008,0.013,0.081,0.009,0.008,0.013,0.086,17.79,17.68,18.61,36.07,3.001,2.949,4.671,29.24
"2023-04-28 02:00:00",228,"Site 3",30.55886,-96.41177,75,12.52,0.281,0.28,0.292,0.477,20.43,21.17,22.2,21.3,68.77,70.1,72.03,70.3,0.008,0.008,0.013,0.08,0.009,0.009,0.014,0.085,17.8,17.73,18.67,36.17,2.916,2.888,4.6,28.9
"2023-04-28 03:00:00",229,"Site 3",30.55886,-96.41177,75,12.5,0.28,0.28,0.293,0.477,20.03,20.77,21.97,21.37,68.07,69.33,71.63,70.43,0.009,0.008,0.012,0.08,0.009,0.009,0.013,0.085,17.68,17.72,18.73,36.17,3.041,2.887,4.53,28.9
"2023-04-28 04:00:00",230,"Site 3",30.55886,-96.41177,75,12.46,0.278,0.28,0.293,0.477,19.77,20.43,21.77,21.5,67.6,68.77,71.23,70.7,0.009,0.008,0.012,0.08,0.009,0.008,0.013,0.085,17.62,17.74,18.75,36.17,3.061,2.765,4.484,28.9
"2023-04-28 05:00:00",231,"Site 3",30.55886,-96.41177,75,12.43,0.279,0.279,0.292,0.477,19.43,20.17,21.57,21.5,67,68.3,70.83,70.7,0.008,0.008,0.013,0.08,0.009,0.009,0.013,0.085,17.63,17.62,18.7,36.17,2.977,2.886,4.507,28.9
"2023-04-28 06:00:00",232,"Site 3",30.55886,-96.41177,75,12.39,0.279,0.279,0.292,0.477,19.17,19.83,21.3,21.5,66.53,67.7,70.3,70.7,0.008,0.008,0.013,0.08,0.009,0.009,0.013,0.085,17.64,17.61,18.65,36.17,2.935,2.886,4.531,28.9
"2023-04-28 07:00:00",233,"Site 3",30.55886,-96.41177,75,12.37,0.279,0.278,0.292,0.477,18.9,19.63,21.17,21.5,66.1,67.37,70.1,70.7,0.008,0.008,0.013,0.08,0.009,0.009,0.013,0.084,17.65,17.58,18.65,36.21,2.852,2.825,4.53,28.72
"2023-04-28 08:00:00",234,"Site 3",30.55886,-96.41177,75,12.46,0.278,0.278,0.292,0.476,18.8,19.37,20.97,21.43,65.8,66.9,69.73,70.57,0.008,0.008,0.013,0.08,0.009,0.009,0.013,0.084,17.59,17.57,18.64,36.06,2.811,2.824,4.529,28.62
"2023-04-28 09:00:00",235,"Site 3",30.55886,-96.41177,75,12.71,0.277,0.278,0.293,0.471,18.97,19.37,20.77,21.3,66.2,66.9,69.33,70.3,0.008,0.008,0.012,0.081,0.009,0.009,0.013,0.085,17.53,17.55,18.77,35.58,2.873,2.805,4.389,29.08
"2023-04-28 10:00:00",236,"Site 3",30.55886,-96.41177,75,13.14,0.277,0.278,0.294,0.471,19.57,19.57,20.7,21.3,67.23,67.23,69.2,70.3,0.008,0.008,0.012,0.081,0.009,0.008,0.013,0.085,17.53,17.6,18.82,35.57,2.873,2.744,4.367,29.08
"2023-04-28 11:00:00",237,"Site 3",30.55886,-96.41177,75,13.55,0.276,0.276,0.294,0.471,20.37,20.1,20.7,21.3,68.63,68.17,69.2,70.3,0.008,0.008,0.012,0.081,0.009,0.009,0.013,0.085,17.43,17.45,18.8,35.57,2.956,2.886,4.46,29.08
"2023-04-28 12:00:00",238,"Site 3",30.55886,-96.41177,75,13.55,0.274,0.276,0.294,0.472,21.3,20.83,20.7,21.3,70.33,69.5,69.2,70.3,0.009,0.008,0.012,0.08,0.009,0.009,0.013,0.084,17.3,17.43,18.82,35.65,3.121,2.866,4.367,28.73
