"TOA5","CR300-10553","CR300","10553","CR300-CELL205.Std.10.04","CPU:Testbed_code_site_2.CR300","14107","Table_GroPoint"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","GroPoint_VWC_0_15_Avg","GroPoint_VWC_15_30_Avg","GroPoint_VWC_30_45_Avg","GroPoint_Temp_3_Avg","GroPoint_Temp_10_Avg","GroPoint_Temp_20_Avg","GroPoint_Temp_30_Avg","GroPoint_Temp_40_Avg","GroPoint_Temp_45_Avg"
"TS","RN","name","decdegrees","decdegrees","m","%","%","%","Deg c","Deg c","Deg c","Deg c","Deg c","Deg c"
"","","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-10-16 21:00:00",82,"Site 2",39.10245,-96.59987,335,33.1,31.8,37.5,14,14,14.5,14,15.5,16
"2022-10-16 22:00:00",83,"Site 2",39.10245,-96.59987,335,33.03,31.8,37.5,13.67,13.5,14.5,14,15.5,16
"2022-10-16 23:00:00",84,"Site 2",39.10245,-96.59987,335,33,31.77,37.5,13.33,13.5,14.5,14,15.5,16
"2022-10-17 00:00:00",85,"Site 2",39.10245,-96.59987,335,32.9,31.7,37.5,13,13.5,14.5,14,15.5,16
"2022-10-17 01:00:00",86,"Site 2",39.10245,-96.59987,335,32.87,31.7,37.5,12.5,13,14.33,14,15.5,16
"2022-10-17 02:00:00",87,"Site 2",39.10245,-96.59987,335,32.8,31.67,37.5,12.17,13,14,14,15.5,16
"2022-10-17 03:00:00",88,"Site 2",39.10245,-96.59987,335,32.73,31.6,37.5,11.83,12.67,14,14,15.5,16
"2022-10-17 04:00:00",89,"Site 2",39.10245,-96.59987,335,32.63,31.6,37.5,11.5,12.5,14,14,15.5,16
"2022-10-17 05:00:00",90,"Site 2",39.10245,-96.59987,335,32.57,31.5,37.43,11,12.17,14,14,15.5,16
"2022-10-17 06:00:00",91,"Site 2",39.10245,-96.59987,335,32.5,31.47,37.4,10.67,12,13.5,14,15.5,16
"2022-10-17 07:00:00",92,"Site 2",39.10245,-96.59987,335,32.4,31.4,37.4,10.33,11.67,13.5,14,15.5,16
"2022-10-17 08:00:00",93,"Site 2",39.10245,-96.59987,335,32.33,31.37,37.37,10,11.5,13.5,14,15.5,16
"2022-10-17 09:00:00",94,"Site 2",39.10245,-96.59987,335,32.3,31.3,37.3,9.67,11.33,13.17,13.5,15.5,16
"2022-10-17 10:00:00",95,"Site 2",39.10245,-96.59987,335,32.2,31.23,37.3,9.67,10.67,13,13.5,15.5,16
"2022-10-17 11:00:00",96,"Site 2",39.10245,-96.59987,335,32.2,31.2,37.3,10,11,13,13.5,15.5,16
"2022-10-17 12:00:00",97,"Site 2",39.10245,-96.59987,335,32.2,31.17,37.3,10.5,11,12.67,13.5,15.5,16
"2022-10-17 13:00:00",98,"Site 2",39.10245,-96.59987,335,32.23,31.1,37.3,10.67,11,12.5,13.5,15.5,16
"2022-10-17 14:00:00",99,"Site 2",39.10245,-96.59987,335,32.3,31.1,37.23,11.33,11,12.5,13.5,15.5,16
"2022-10-17 15:00:00",100,"Site 2",39.10245,-96.59987,335,32.3,31.1,37.2,11.83,11,12.5,13.33,15.5,16
"2022-10-17 16:00:00",101,"Site 2",39.10245,-96.59987,335,32.4,31.1,37.2,12,11.5,12.5,13,15.5,15.5
"2022-10-17 17:00:00",102,"Site 2",39.10245,-96.59987,335,32.4,31.1,37.2,12,11.5,12.5,13,15.5,15.5
"2022-10-17 18:00:00",103,"Site 2",39.10245,-96.59987,335,32.4,31.1,37.2,12,11.5,12.5,13,15,15.5
"2022-10-17 19:00:00",104,"Site 2",39.10245,-96.59987,335,32.37,31.1,37.2,11.67,11.17,12.5,13,15,15.5
"2022-10-17 20:00:00",105,"Site 2",39.10245,-96.59987,335,32.3,31.1,37.2,11.33,11.5,12.5,13,15,15.5
"2022-10-17 21:00:00",106,"Site 2",39.10245,-96.59987,335,32.27,31.1,37.17,10.83,11.5,12.5,13,15,15.5
"2022-10-17 22:00:00",107,"Site 2",39.10245,-96.59987,335,32.2,31.1,37.1,10.5,11.5,12.5,13,15,15.5
"2022-10-17 23:00:00",108,"Site 2",39.10245,-96.59987,335,32.13,31.03,37.1,10,10.83,12.5,13,15,15.5
"2022-10-18 00:00:00",109,"Site 2",39.10245,-96.59987,335,32.1,31,37.1,9.67,10.67,12.5,13,15,15.5
"2022-10-18 01:00:00",110,"Site 2",39.10245,-96.59987,335,32,31,37.1,9.5,10.33,12.5,13,15,15.5
"2022-10-18 02:00:00",111,"Site 2",39.10245,-96.59987,335,32,30.9,37.03,9.33,9.83,12.5,13,15,15.5
"2022-10-18 03:00:00",112,"Site 2",39.10245,-96.59987,335,31.9,30.9,37,9,9.83,12,13,15,15.5
"2022-10-18 04:00:00",113,"Site 2",39.10245,-96.59987,335,31.87,30.8,37,8.83,9.33,12,13,15,15.5
"2022-10-18 05:00:00",114,"Site 2",39.10245,-96.59987,335,31.8,30.8,37,8.5,9,12,13,15,15.5
