"TOA5","CR300-23667","CR300","23667","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_1.CR300","32664","Table_Batt"
"2022-12-21 17:00:00",1832,"Site 1",39.10236,-96.60097,335,12.43,2.115
"2022-12-21 18:00:00",1833,"Site 1",39.10236,-96.60097,335,12.44,2.2
"2022-12-21 19:00:00",1834,"Site 1",39.10236,-96.60097,335,12.47,2.375
"2022-12-21 20:00:00",1835,"Site 1",39.10236,-96.60097,335,12.45,2.395
"2022-12-21 21:00:00",1836,"Site 1",39.10236,-96.60097,335,12.43,2.385
"2022-12-21 22:00:00",1837,"Site 1",39.10236,-96.60097,335,12.43,2.14
"2022-12-21 23:00:00",1838,"Site 1",39.10236,-96.60097,335,12.42,-0.807
"2022-12-22 00:00:00",1839,"Site 1",39.10236,-96.60097,335,12.41,-4.527
"2022-12-22 01:00:00",1840,"Site 1",39.10236,-96.60097,335,12.36,-8.85
"2022-12-22 02:00:00",1841,"Site 1",39.10236,-96.60097,335,12.35,-10.25
"2022-12-22 03:00:00",1842,"Site 1",39.10236,-96.60097,335,12.3,-11.96
"2022-12-22 04:00:00",1843,"Site 1",39.10236,-96.60097,335,12.27,-13.5
"2022-12-22 05:00:00",1844,"Site 1",39.10236,-96.60097,335,12.24,-14.72
"2022-12-22 06:00:00",1845,"Site 1",39.10236,-96.60097,335,12.23,-15.64
"2022-12-22 07:00:00",1846,"Site 1",39.10236,-96.60097,335,12.22,-16.78
"2022-12-22 08:00:00",1847,"Site 1",39.10236,-96.60097,335,12.19,-17.61
"2022-12-22 09:00:00",1848,"Site 1",39.10236,-96.60097,335,12.25,-17.77
"2022-12-22 10:00:00",1849,"Site 1",39.10236,-96.60097,335,12.46,-17.52
"2022-12-22 11:00:00",1850,"Site 1",39.10236,-96.60097,335,12.99,-16.47
"2022-12-22 12:00:00",1851,"Site 1",39.10236,-96.60097,335,14.59,-12.41
"2022-12-22 13:00:00",1852,"Site 1",39.10236,-96.60097,335,14.55,-11.47
"2022-12-22 14:00:00",1853,"Site 1",39.10236,-96.60097,335,14.55,-11.33
"2022-12-22 15:00:00",1854,"Site 1",39.10236,-96.60097,335,14.54,-11.34
"2022-12-22 16:00:00",1855,"Site 1",39.10236,-96.60097,335,14.54,-12.91
"2022-12-22 17:00:00",1856,"Site 1",39.10236,-96.60097,335,12.98,-16.01
"2022-12-22 18:00:00",1857,"Site 1",39.10236,-96.60097,335,12.85,-16.93
"2022-12-22 19:00:00",1858,"Site 1",39.10236,-96.60097,335,12.76,-17.2
"2022-12-22 20:00:00",1859,"Site 1",39.10236,-96.60097,335,12.72,-17.46
"2022-12-22 21:00:00",1860,"Site 1",39.10236,-96.60097,335,12.64,-17.61
"2022-12-22 22:00:00",1861,"Site 1",39.10236,-96.60097,335,12.61,-17.71
"2022-12-22 23:00:00",1862,"Site 1",39.10236,-96.60097,335,12.58,-17.8
"2022-12-23 00:00:00",1863,"Site 1",39.10236,-96.60097,335,12.54,-17.98
"2022-12-23 01:00:00",1864,"Site 1",39.10236,-96.60097,335,12.51,-17.94
"2022-12-23 02:00:00",1865,"Site 1",39.10236,-96.60097,335,12.47,-17.98
"2022-12-23 03:00:00",1866,"Site 1",39.10236,-96.60097,335,12.38,-17.77
"2022-12-23 04:00:00",1867,"Site 1",39.10236,-96.60097,335,12.33,-17.43
"2022-12-23 05:00:00",1868,"Site 1",39.10236,-96.60097,335,12.23,-17.57
"2022-12-23 06:00:00",1869,"Site 1",39.10236,-96.60097,335,12.23,-17.68
"2022-12-23 07:00:00",1870,"Site 1",39.10236,-96.60097,335,12.22,-17.46
"2022-12-23 08:00:00",1871,"Site 1",39.10236,-96.60097,335,12.19,-17.08
"2022-12-23 09:00:00",1872,"Site 1",39.10236,-96.60097,335,12.37,-13.56
"2022-12-23 10:00:00",1873,"Site 1",39.10236,-96.60097,335,14.16,-7.914
"2022-12-23 11:00:00",1874,"Site 1",39.10236,-96.60097,335,14.41,-5.811
"2022-12-23 12:00:00",1875,"Site 1",39.10236,-96.60097,335,14.37,-4.737
"2022-12-23 13:00:00",1876,"Site 1",39.10236,-96.60097,335,14.32,-3.998
"2022-12-23 14:00:00",1877,"Site 1",39.10236,-96.60097,335,14.32,-3.637
"2022-12-23 15:00:00",1878,"Site 1",39.10236,-96.60097,335,14.33,-3.509
"2022-12-23 16:00:00",1879,"Site 1",39.10236,-96.60097,335,14.32,-3.696
"2022-12-23 17:00:00",1880,"Site 1",39.10236,-96.60097,335,13.07,-8.58
"2022-12-23 18:00:00",1881,"Site 1",39.10236,-96.60097,335,12.95,-9.71
"2022-12-23 19:00:00",1882,"Site 1",39.10236,-96.60097,335,12.9,-10.39
"2022-12-23 20:00:00",1883,"Site 1",39.10236,-96.60097,335,12.83,-10.66
"2022-12-23 21:00:00",1884,"Site 1",39.10236,-96.60097,335,12.84,-10.74
"2022-12-23 22:00:00",1885,"Site 1",39.10236,-96.60097,335,12.8,-11.27
"2022-12-23 23:00:00",1886,"Site 1",39.10236,-96.60097,335,12.79,-11.67
"2022-12-24 00:00:00",1887,"Site 1",39.10236,-96.60097,335,12.76,-12.08
"2022-12-24 01:00:00",1888,"Site 1",39.10236,-96.60097,335,12.75,-12.53
"2022-12-24 02:00:00",1889,"Site 1",39.10236,-96.60097,335,12.7,-13.13
"2022-12-24 03:00:00",1890,"Site 1",39.10236,-96.60097,335,12.69,-13.39
"2022-12-24 04:00:00",1891,"Site 1",39.10236,-96.60097,335,12.67,-13.47
"2022-12-24 05:00:00",1892,"Site 1",39.10236,-96.60097,335,12.66,-13.48
"2022-12-24 06:00:00",1893,"Site 1",39.10236,-96.60097,335,12.61,-13.91
"2022-12-24 07:00:00",1894,"Site 1",39.10236,-96.60097,335,12.61,-14.24
"2022-12-24 08:00:00",1895,"Site 1",39.10236,-96.60097,335,12.59,-13.3
"2022-12-24 09:00:00",1896,"Site 1",39.10236,-96.60097,335,12.68,-10.96
"2022-12-24 10:00:00",1897,"Site 1",39.10236,-96.60097,335,12.89,-8.61
"2022-12-24 11:00:00",1898,"Site 1",39.10236,-96.60097,335,13.23,-6.483
"2022-12-24 12:00:00",1899,"Site 1",39.10236,-96.60097,335,13.42,-4.813
"2022-12-24 13:00:00",1900,"Site 1",39.10236,-96.60097,335,13.54,-3.086
"2022-12-24 14:00:00",1901,"Site 1",39.10236,-96.60097,335,13.56,-2.056
"2022-12-24 15:00:00",1902,"Site 1",39.10236,-96.60097,335,13.49,-2.007
"2022-12-24 16:00:00",1903,"Site 1",39.10236,-96.60097,335,13.26,-3.362
"2022-12-24 17:00:00",1904,"Site 1",39.10236,-96.60097,335,13.01,-4.767
"2022-12-24 18:00:00",1905,"Site 1",39.10236,-96.60097,335,12.91,-5.642
"2022-12-24 19:00:00",1906,"Site 1",39.10236,-96.60097,335,12.86,-7.03
"2022-12-24 20:00:00",1907,"Site 1",39.10236,-96.60097,335,12.81,-6.167
"2022-12-24 21:00:00",1908,"Site 1",39.10236,-96.60097,335,12.78,-7.089
"2022-12-24 22:00:00",1909,"Site 1",39.10236,-96.60097,335,12.71,-10.25
"2022-12-24 23:00:00",1910,"Site 1",39.10236,-96.60097,335,12.7,-12.51
"2022-12-25 00:00:00",1911,"Site 1",39.10236,-96.60097,335,12.63,-13.77
"2022-12-25 01:00:00",1912,"Site 1",39.10236,-96.60097,335,12.6,-14.85
"2022-12-25 02:00:00",1913,"Site 1",39.10236,-96.60097,335,12.57,-15.55
"2022-12-25 03:00:00",1914,"Site 1",39.10236,-96.60097,335,12.54,-15.77
"2022-12-25 04:00:00",1915,"Site 1",39.10236,-96.60097,335,12.52,-15.91
"2022-12-25 05:00:00",1916,"Site 1",39.10236,-96.60097,335,12.49,-16.13
"2022-12-25 06:00:00",1917,"Site 1",39.10236,-96.60097,335,12.48,-16.37
"2022-12-25 07:00:00",1918,"Site 1",39.10236,-96.60097,335,12.47,-16.45
"2022-12-25 08:00:00",1919,"Site 1",39.10236,-96.60097,335,12.47,-15.9
"2022-12-25 09:00:00",1920,"Site 1",39.10236,-96.60097,335,12.59,-10.42
"2022-12-25 10:00:00",1921,"Site 1",39.10236,-96.60097,335,14.24,-1.581
"2022-12-25 11:00:00",1922,"Site 1",39.10236,-96.60097,335,14.17,2.358
"2022-12-25 12:00:00",1923,"Site 1",39.10236,-96.60097,335,13.86,0.157
"2022-12-25 13:00:00",1924,"Site 1",39.10236,-96.60097,335,13.46,0.572
"2022-12-25 14:00:00",1925,"Site 1",39.10236,-96.60097,335,13.54,1.683
"2022-12-25 15:00:00",1926,"Site 1",39.10236,-96.60097,335,13.2,1.756
"2022-12-25 16:00:00",1927,"Site 1",39.10236,-96.60097,335,13.03,1.179
"2022-12-25 17:00:00",1928,"Site 1",39.10236,-96.60097,335,12.96,1.001
"2022-12-25 18:00:00",1929,"Site 1",39.10236,-96.60097,335,12.89,0.965
"2022-12-25 19:00:00",1930,"Site 1",39.10236,-96.60097,335,12.87,0.937
"2022-12-25 20:00:00",1931,"Site 1",39.10236,-96.60097,335,12.86,1.097
"2022-12-25 21:00:00",1932,"Site 1",39.10236,-96.60097,335,12.83,1.197
"2022-12-25 22:00:00",1933,"Site 1",39.10236,-96.60097,335,12.8,1.662
"2022-12-25 23:00:00",1934,"Site 1",39.10236,-96.60097,335,12.8,1.66
"2022-12-26 00:00:00",1935,"Site 1",39.10236,-96.60097,335,12.77,1.124
"2022-12-26 01:00:00",1936,"Site 1",39.10236,-96.60097,335,12.75,0.838
"2022-12-26 02:00:00",1937,"Site 1",39.10236,-96.60097,335,12.7,-0.967
"2022-12-26 03:00:00",1938,"Site 1",39.10236,-96.60097,335,12.69,-1.592
"2022-12-26 04:00:00",1939,"Site 1",39.10236,-96.60097,335,12.65,0.169
"2022-12-26 05:00:00",1940,"Site 1",39.10236,-96.60097,335,12.63,1.552
"2022-12-26 06:00:00",1941,"Site 1",39.10236,-96.60097,335,12.66,0.776
"2022-12-26 07:00:00",1942,"Site 1",39.10236,-96.60097,335,12.61,-3.125
"2022-12-26 08:00:00",1943,"Site 1",39.10236,-96.60097,335,12.61,-4.499
"2022-12-26 09:00:00",1944,"Site 1",39.10236,-96.60097,335,12.6,-5.222
"2022-12-26 10:00:00",1945,"Site 1",39.10236,-96.60097,335,12.75,-4.937
"2022-12-26 11:00:00",1946,"Site 1",39.10236,-96.60097,335,13.13,-2.447
"2022-12-26 12:00:00",1947,"Site 1",39.10236,-96.60097,335,13.59,-2.539
"2022-12-26 13:00:00",1948,"Site 1",39.10236,-96.60097,335,14.21,1.151
"2022-12-26 14:00:00",1949,"Site 1",39.10236,-96.60097,335,14.17,1.849
"2022-12-26 15:00:00",1950,"Site 1",39.10236,-96.60097,335,14.16,2.518
"2022-12-26 16:00:00",1951,"Site 1",39.10236,-96.60097,335,14.17,2.434
"2022-12-26 17:00:00",1952,"Site 1",39.10236,-96.60097,335,13.1,-2.904
"2022-12-26 18:00:00",1953,"Site 1",39.10236,-96.60097,335,12.98,-6.701
"2022-12-26 19:00:00",1954,"Site 1",39.10236,-96.60097,335,12.92,-9.53
"2022-12-26 20:00:00",1955,"Site 1",39.10236,-96.60097,335,12.88,-11.05
"2022-12-26 21:00:00",1956,"Site 1",39.10236,-96.60097,335,12.84,-12.07
"2022-12-26 22:00:00",1957,"Site 1",39.10236,-96.60097,335,12.8,-12.17
"2022-12-26 23:00:00",1958,"Site 1",39.10236,-96.60097,335,12.76,-11.71
"2022-12-27 00:00:00",1959,"Site 1",39.10236,-96.60097,335,12.72,-9.3
"2022-12-27 01:00:00",1960,"Site 1",39.10236,-96.60097,335,12.73,-6.902
"2022-12-27 02:00:00",1961,"Site 1",39.10236,-96.60097,335,12.73,-6.406
"2022-12-27 03:00:00",1962,"Site 1",39.10236,-96.60097,335,12.77,-6.609
"2022-12-27 04:00:00",1963,"Site 1",39.10236,-96.60097,335,12.72,-6.388
"2022-12-27 05:00:00",1964,"Site 1",39.10236,-96.60097,335,12.71,-5.335
"2022-12-27 06:00:00",1965,"Site 1",39.10236,-96.60097,335,12.69,-4.737
"2022-12-27 07:00:00",1966,"Site 1",39.10236,-96.60097,335,12.69,-3.932
"2022-12-27 08:00:00",1967,"Site 1",39.10236,-96.60097,335,12.67,-3.684
"2022-12-27 09:00:00",1968,"Site 1",39.10236,-96.60097,335,12.69,-2.668
"2022-12-27 10:00:00",1969,"Site 1",39.10236,-96.60097,335,12.99,1.094
"2022-12-27 11:00:00",1970,"Site 1",39.10236,-96.60097,335,13.67,4.685
"2022-12-27 12:00:00",1971,"Site 1",39.10236,-96.60097,335,13.87,9.25
"2022-12-27 13:00:00",1972,"Site 1",39.10236,-96.60097,335,13.82,10.13
"2022-12-27 14:00:00",1973,"Site 1",39.10236,-96.60097,335,13.95,10.9
"2022-12-27 15:00:00",1974,"Site 1",39.10236,-96.60097,335,13.95,11.18
"2022-12-27 16:00:00",1975,"Site 1",39.10236,-96.60097,335,13.93,11.5
"2022-12-27 17:00:00",1976,"Site 1",39.10236,-96.60097,335,13.15,7.145
"2022-12-27 18:00:00",1977,"Site 1",39.10236,-96.60097,335,13.08,5.34
"2022-12-27 19:00:00",1978,"Site 1",39.10236,-96.60097,335,13.03,4.713
"2022-12-27 20:00:00",1979,"Site 1",39.10236,-96.60097,335,12.99,5.742
"2022-12-27 21:00:00",1980,"Site 1",39.10236,-96.60097,335,12.97,5.606
"2022-12-27 22:00:00",1981,"Site 1",39.10236,-96.60097,335,12.95,5.632
"2022-12-27 23:00:00",1982,"Site 1",39.10236,-96.60097,335,12.94,6.465
"2022-12-28 00:00:00",1983,"Site 1",39.10236,-96.60097,335,12.93,6.719
"2022-12-28 01:00:00",1984,"Site 1",39.10236,-96.60097,335,12.92,7.128
"2022-12-28 02:00:00",1985,"Site 1",39.10236,-96.60097,335,12.91,7.283
"2022-12-28 03:00:00",1986,"Site 1",39.10236,-96.60097,335,12.88,7.432
"2022-12-28 04:00:00",1987,"Site 1",39.10236,-96.60097,335,12.88,7.383
"2022-12-28 05:00:00",1988,"Site 1",39.10236,-96.60097,335,12.83,7.227
"2022-12-28 06:00:00",1989,"Site 1",39.10236,-96.60097,335,12.83,7.099
"2022-12-28 07:00:00",1990,"Site 1",39.10236,-96.60097,335,12.84,7.106
"2022-12-28 08:00:00",1991,"Site 1",39.10236,-96.60097,335,12.79,6.754
"2022-12-28 09:00:00",1992,"Site 1",39.10236,-96.60097,335,12.87,7.805
"2022-12-28 10:00:00",1993,"Site 1",39.10236,-96.60097,335,12.98,11.09
"2022-12-28 11:00:00",1994,"Site 1",39.10236,-96.60097,335,13.3,15.35
"2022-12-28 12:00:00",1995,"Site 1",39.10236,-96.60097,335,13.45,14.45
"2022-12-28 13:00:00",1996,"Site 1",39.10236,-96.60097,335,13.4,15.22
"2022-12-28 14:00:00",1997,"Site 1",39.10236,-96.60097,335,13.59,15.93
"2022-12-28 15:00:00",1998,"Site 1",39.10236,-96.60097,335,13.26,15.55
"2022-12-28 16:00:00",1999,"Site 1",39.10236,-96.60097,335,13.15,15.2
"2022-12-28 17:00:00",2000,"Site 1",39.10236,-96.60097,335,13.05,14.26
"2022-12-28 18:00:00",2001,"Site 1",39.10236,-96.60097,335,13.01,11.2
"2022-12-28 19:00:00",2002,"Site 1",39.10236,-96.60097,335,12.96,8.05
"2022-12-28 20:00:00",2003,"Site 1",39.10236,-96.60097,335,12.93,6.777
"2022-12-28 21:00:00",2004,"Site 1",39.10236,-96.60097,335,12.91,5.45
"2022-12-28 22:00:00",2005,"Site 1",39.10236,-96.60097,335,12.88,3.824
"2022-12-28 23:00:00",2006,"Site 1",39.10236,-96.60097,335,12.85,2.802
"2022-12-29 00:00:00",2007,"Site 1",39.10236,-96.60097,335,12.82,7.244
"2022-12-29 01:00:00",2008,"Site 1",39.10236,-96.60097,335,12.82,6.179
"2022-12-29 02:00:00",2009,"Site 1",39.10236,-96.60097,335,12.79,3.99
"2022-12-29 03:00:00",2010,"Site 1",39.10236,-96.60097,335,12.79,3.843
"2022-12-29 04:00:00",2011,"Site 1",39.10236,-96.60097,335,12.78,2.452
"2022-12-29 05:00:00",2012,"Site 1",39.10236,-96.60097,335,12.75,2.743
"2022-12-29 06:00:00",2013,"Site 1",39.10236,-96.60097,335,12.75,3.241
"2022-12-29 07:00:00",2014,"Site 1",39.10236,-96.60097,335,12.74,9.51
"2022-12-29 08:00:00",2015,"Site 1",39.10236,-96.60097,335,12.74,11.21
"2022-12-29 09:00:00",2016,"Site 1",39.10236,-96.60097,335,12.8,14.14
"2022-12-29 10:00:00",2017,"Site 1",39.10236,-96.60097,335,13.26,18.06
"2022-12-29 11:00:00",2018,"Site 1",39.10236,-96.60097,335,13.67,22.03
"2022-12-29 12:00:00",2019,"Site 1",39.10236,-96.60097,335,13.69,22.91
"2022-12-29 13:00:00",2020,"Site 1",39.10236,-96.60097,335,13.68,22.61
"2022-12-29 14:00:00",2021,"Site 1",39.10236,-96.60097,335,13.7,20.27
"2022-12-29 15:00:00",2022,"Site 1",39.10236,-96.60097,335,13.61,18.88
"2022-12-29 16:00:00",2023,"Site 1",39.10236,-96.60097,335,13.19,15.15
"2022-12-29 17:00:00",2024,"Site 1",39.10236,-96.60097,335,13.04,13.44
"2022-12-29 18:00:00",2025,"Site 1",39.10236,-96.60097,335,13.06,11.31
"2022-12-29 19:00:00",2026,"Site 1",39.10236,-96.60097,335,13.01,9.23
"2022-12-29 20:00:00",2027,"Site 1",39.10236,-96.60097,335,12.98,7.844
"2022-12-29 21:00:00",2028,"Site 1",39.10236,-96.60097,335,12.96,7.226
"2022-12-29 22:00:00",2029,"Site 1",39.10236,-96.60097,335,12.93,3.266
"2022-12-29 23:00:00",2030,"Site 1",39.10236,-96.60097,335,12.9,0.895
"2022-12-30 00:00:00",2031,"Site 1",39.10236,-96.60097,335,12.84,0.106
"2022-12-30 01:00:00",2032,"Site 1",39.10236,-96.60097,335,12.88,1.085
"2022-12-30 02:00:00",2033,"Site 1",39.10236,-96.60097,335,12.85,-0.214
"2022-12-30 03:00:00",2034,"Site 1",39.10236,-96.60097,335,12.81,-1.798
"2022-12-30 04:00:00",2035,"Site 1",39.10236,-96.60097,335,12.79,-2.347
"2022-12-30 05:00:00",2036,"Site 1",39.10236,-96.60097,335,12.78,-3.464
"2022-12-30 06:00:00",2037,"Site 1",39.10236,-96.60097,335,12.77,-3.801
"2022-12-30 07:00:00",2038,"Site 1",39.10236,-96.60097,335,12.75,-4.189
"2022-12-30 08:00:00",2039,"Site 1",39.10236,-96.60097,335,12.76,-4.329
"2022-12-30 09:00:00",2040,"Site 1",39.10236,-96.60097,335,12.76,-2.688
"2022-12-30 10:00:00",2041,"Site 1",39.10236,-96.60097,335,13.16,0.567
"2022-12-30 11:00:00",2042,"Site 1",39.10236,-96.60097,335,13.95,6.864
"2022-12-30 12:00:00",2043,"Site 1",39.10236,-96.60097,335,13.93,12
"2022-12-30 13:00:00",2044,"Site 1",39.10236,-96.60097,335,13.87,14.18
"2022-12-30 14:00:00",2045,"Site 1",39.10236,-96.60097,335,13.86,15.13
"2022-12-30 15:00:00",2046,"Site 1",39.10236,-96.60097,335,13.83,15.76
"2022-12-30 16:00:00",2047,"Site 1",39.10236,-96.60097,335,13.84,15.64
"2022-12-30 17:00:00",2048,"Site 1",39.10236,-96.60097,335,13.2,10.57
"2022-12-30 18:00:00",2049,"Site 1",39.10236,-96.60097,335,13.1,4.676
"2022-12-30 19:00:00",2050,"Site 1",39.10236,-96.60097,335,13,2.477
"2022-12-30 20:00:00",2051,"Site 1",39.10236,-96.60097,335,13,2.983
"2022-12-30 21:00:00",2052,"Site 1",39.10236,-96.60097,335,12.98,4.332
"2022-12-30 22:00:00",2053,"Site 1",39.10236,-96.60097,335,12.97,3.099
"2022-12-30 23:00:00",2054,"Site 1",39.10236,-96.60097,335,12.96,1.521
"2022-12-31 00:00:00",2055,"Site 1",39.10236,-96.60097,335,12.92,0.89
"2022-12-31 01:00:00",2056,"Site 1",39.10236,-96.60097,335,12.91,1.694
"2022-12-31 02:00:00",2057,"Site 1",39.10236,-96.60097,335,12.88,3.394
"2022-12-31 03:00:00",2058,"Site 1",39.10236,-96.60097,335,12.88,4.081
"2022-12-31 04:00:00",2059,"Site 1",39.10236,-96.60097,335,12.84,5.457
"2022-12-31 05:00:00",2060,"Site 1",39.10236,-96.60097,335,12.84,6.034
"2022-12-31 06:00:00",2061,"Site 1",39.10236,-96.60097,335,12.84,7.194
"2022-12-31 07:00:00",2062,"Site 1",39.10236,-96.60097,335,12.81,8.01
"2022-12-31 08:00:00",2063,"Site 1",39.10236,-96.60097,335,12.81,6.527
"2022-12-31 09:00:00",2064,"Site 1",39.10236,-96.60097,335,12.85,8.09
"2022-12-31 10:00:00",2065,"Site 1",39.10236,-96.60097,335,12.93,11.07
"2022-12-31 11:00:00",2066,"Site 1",39.10236,-96.60097,335,13.42,14.43
"2022-12-31 12:00:00",2067,"Site 1",39.10236,-96.60097,335,13.79,17.82
"2022-12-31 13:00:00",2068,"Site 1",39.10236,-96.60097,335,13.76,19.79
"2022-12-31 14:00:00",2069,"Site 1",39.10236,-96.60097,335,13.73,19.68
"2022-12-31 15:00:00",2070,"Site 1",39.10236,-96.60097,335,13.73,19.97
"2022-12-31 16:00:00",2071,"Site 1",39.10236,-96.60097,335,13.74,19.67
"2022-12-31 17:00:00",2072,"Site 1",39.10236,-96.60097,335,13.19,15.15
"2022-12-31 18:00:00",2073,"Site 1",39.10236,-96.60097,335,13.08,9.22
"2022-12-31 19:00:00",2074,"Site 1",39.10236,-96.60097,335,13.03,5.835
"2022-12-31 20:00:00",2075,"Site 1",39.10236,-96.60097,335,13.01,3.451
"2022-12-31 21:00:00",2076,"Site 1",39.10236,-96.60097,335,12.99,1.893
"2022-12-31 22:00:00",2077,"Site 1",39.10236,-96.60097,335,12.95,0.935
"2022-12-31 23:00:00",2078,"Site 1",39.10236,-96.60097,335,12.91,0.579
"2023-01-01 00:00:00",2079,"Site 1",39.10236,-96.60097,335,12.88,0.367
"2023-01-01 01:00:00",2080,"Site 1",39.10236,-96.60097,335,12.89,0.276
"2023-01-01 02:00:00",2081,"Site 1",39.10236,-96.60097,335,12.85,0.091
"2023-01-01 03:00:00",2082,"Site 1",39.10236,-96.60097,335,12.86,0.403
"2023-01-01 04:00:00",2083,"Site 1",39.10236,-96.60097,335,12.82,-0.232
"2023-01-01 05:00:00",2084,"Site 1",39.10236,-96.60097,335,12.79,-1.216
"2023-01-01 06:00:00",2085,"Site 1",39.10236,-96.60097,335,12.79,-1.648
"2023-01-01 07:00:00",2086,"Site 1",39.10236,-96.60097,335,12.74,-1.925
"2023-01-01 08:00:00",2087,"Site 1",39.10236,-96.60097,335,12.75,-1.243
"2023-01-01 09:00:00",2088,"Site 1",39.10236,-96.60097,335,12.87,1.412
"2023-01-01 10:00:00",2089,"Site 1",39.10236,-96.60097,335,13.3,6.329
"2023-01-01 11:00:00",2090,"Site 1",39.10236,-96.60097,335,13.79,14.2
"2023-01-01 12:00:00",2091,"Site 1",39.10236,-96.60097,335,13.83,16.48
"2023-01-01 13:00:00",2092,"Site 1",39.10236,-96.60097,335,13.8,18.41
"2023-01-01 14:00:00",2093,"Site 1",39.10236,-96.60097,335,13.76,18.57
"2023-01-01 15:00:00",2094,"Site 1",39.10236,-96.60097,335,13.76,18.85
"2023-01-01 16:00:00",2095,"Site 1",39.10236,-96.60097,335,13.56,17.69
"2023-01-01 17:00:00",2096,"Site 1",39.10236,-96.60097,335,13.18,14.43
"2023-01-01 18:00:00",2097,"Site 1",39.10236,-96.60097,335,13.07,12.68
"2023-01-01 19:00:00",2098,"Site 1",39.10236,-96.60097,335,13.07,11.08
"2023-01-01 20:00:00",2099,"Site 1",39.10236,-96.60097,335,13.02,9.92
"2023-01-01 21:00:00",2100,"Site 1",39.10236,-96.60097,335,13,9.34
"2023-01-01 22:00:00",2101,"Site 1",39.10236,-96.60097,335,12.97,8.58
"2023-01-01 23:00:00",2102,"Site 1",39.10236,-96.60097,335,12.95,7.764
"2023-01-02 00:00:00",2103,"Site 1",39.10236,-96.60097,335,12.94,7.272
"2023-01-02 01:00:00",2104,"Site 1",39.10236,-96.60097,335,12.9,6.183
"2023-01-02 02:00:00",2105,"Site 1",39.10236,-96.60097,335,12.87,6.667
"2023-01-02 03:00:00",2106,"Site 1",39.10236,-96.60097,335,12.85,6.495
"2023-01-02 04:00:00",2107,"Site 1",39.10236,-96.60097,335,12.83,6.675
"2023-01-02 05:00:00",2108,"Site 1",39.10236,-96.60097,335,12.8,7.322
"2023-01-02 06:00:00",2109,"Site 1",39.10236,-96.60097,335,12.78,7.535
"2023-01-02 07:00:00",2110,"Site 1",39.10236,-96.60097,335,12.79,7.679
"2023-01-02 08:00:00",2111,"Site 1",39.10236,-96.60097,335,12.79,7.621
"2023-01-02 09:00:00",2112,"Site 1",39.10236,-96.60097,335,12.79,7.282
"2023-01-02 10:00:00",2113,"Site 1",39.10236,-96.60097,335,12.83,7.905
"2023-01-02 11:00:00",2114,"Site 1",39.10236,-96.60097,335,12.86,8.44
"2023-01-02 12:00:00",2115,"Site 1",39.10236,-96.60097,335,12.83,8.72
"2023-01-02 13:00:00",2116,"Site 1",39.10236,-96.60097,335,12.83,9.25
"2023-01-02 14:00:00",2117,"Site 1",39.10236,-96.60097,335,12.82,9.35
"2023-01-02 15:00:00",2118,"Site 1",39.10236,-96.60097,335,12.79,9.31
"2023-01-02 16:00:00",2119,"Site 1",39.10236,-96.60097,335,12.79,9.45
"2023-01-02 17:00:00",2120,"Site 1",39.10236,-96.60097,335,12.78,9.93
"2023-01-02 18:00:00",2121,"Site 1",39.10236,-96.60097,335,12.76,9.86
"2023-01-02 19:00:00",2122,"Site 1",39.10236,-96.60097,335,12.73,9.91
"2023-01-02 20:00:00",2123,"Site 1",39.10236,-96.60097,335,12.74,9.76
"2023-01-02 21:00:00",2124,"Site 1",39.10236,-96.60097,335,12.75,9.73
"2023-01-02 22:00:00",2125,"Site 1",39.10236,-96.60097,335,12.73,9.9
"2023-01-02 23:00:00",2126,"Site 1",39.10236,-96.60097,335,12.74,8.9
"2023-01-03 00:00:00",2127,"Site 1",39.10236,-96.60097,335,12.7,8.75
"2023-01-03 01:00:00",2128,"Site 1",39.10236,-96.60097,335,12.71,8.71
"2023-01-03 02:00:00",2129,"Site 1",39.10236,-96.60097,335,12.71,8.71
"2023-01-03 03:00:00",2130,"Site 1",39.10236,-96.60097,335,12.69,8.22
"2023-01-03 04:00:00",2131,"Site 1",39.10236,-96.60097,335,12.71,7.832
"2023-01-03 05:00:00",2132,"Site 1",39.10236,-96.60097,335,12.67,7.113
"2023-01-03 06:00:00",2133,"Site 1",39.10236,-96.60097,335,12.67,7.252
"2023-01-03 07:00:00",2134,"Site 1",39.10236,-96.60097,335,12.64,7.153
"2023-01-03 08:00:00",2135,"Site 1",39.10236,-96.60097,335,12.64,6.452
"2023-01-03 09:00:00",2136,"Site 1",39.10236,-96.60097,335,12.68,5.946
"2023-01-03 10:00:00",2137,"Site 1",39.10236,-96.60097,335,12.65,5.927
"2023-01-03 11:00:00",2138,"Site 1",39.10236,-96.60097,335,12.69,5.808
"2023-01-03 12:00:00",2139,"Site 1",39.10236,-96.60097,335,12.66,6.654
"2023-01-03 13:00:00",2140,"Site 1",39.10236,-96.60097,335,12.81,7.14
"2023-01-03 14:00:00",2141,"Site 1",39.10236,-96.60097,335,12.74,5.568
"2023-01-03 15:00:00",2142,"Site 1",39.10236,-96.60097,335,12.7,4.975
"2023-01-03 16:00:00",2143,"Site 1",39.10236,-96.60097,335,12.63,4.641
"2023-01-03 17:00:00",2144,"Site 1",39.10236,-96.60097,335,12.6,4.449
"2023-01-03 18:00:00",2145,"Site 1",39.10236,-96.60097,335,12.61,3.719
