"TOA5","CR300-23666","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_2.CR300","5761","Table_Thetaprobe"
"2022-07-10 11:00:00",214,"Testbed Site 3",39.10367,-96.60065,335,0.366,0.401,0.397
"2022-07-10 12:00:00",215,"Testbed Site 3",39.10367,-96.60065,335,0.366,0.401,0.397
"2022-07-10 13:00:00",216,"Testbed Site 3",39.10367,-96.60065,335,0.365,0.401,0.396
"2022-07-10 14:00:00",217,"Testbed Site 3",39.10367,-96.60065,335,0.365,0.401,0.396
"2022-07-10 15:00:00",218,"Testbed Site 3",39.10367,-96.60065,335,0.364,0.4,0.396
"2022-07-10 16:00:00",219,"Testbed Site 3",39.10367,-96.60065,335,0.363,0.4,0.395
"2022-07-10 17:00:00",220,"Testbed Site 3",39.10367,-96.60065,335,0.363,0.4,0.395
"2022-07-10 18:00:00",221,"Testbed Site 3",39.10367,-96.60065,335,0.362,0.4,0.395
"2022-07-10 19:00:00",222,"Testbed Site 3",39.10367,-96.60065,335,0.362,0.4,0.395
"2022-07-10 20:00:00",223,"Testbed Site 3",39.10367,-96.60065,335,0.361,0.4,0.395
"2022-07-10 21:00:00",224,"Testbed Site 3",39.10367,-96.60065,335,0.361,0.4,0.395
"2022-07-10 22:00:00",225,"Testbed Site 3",39.10367,-96.60065,335,0.361,0.4,0.395
"2022-07-10 23:00:00",226,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.4,0.395
"2022-07-11 00:00:00",227,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.4,0.395
"2022-07-11 01:00:00",228,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.4,0.395
"2022-07-11 02:00:00",229,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.4,0.395
"2022-07-11 03:00:00",230,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.4,0.395
"2022-07-11 04:00:00",231,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.4,0.395
"2022-07-11 05:00:00",232,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.399,0.395
"2022-07-11 06:00:00",233,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.399,0.395
"2022-07-11 07:00:00",234,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.399,0.395
"2022-07-11 08:00:00",235,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.399,0.395
"2022-07-11 09:00:00",236,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.399,0.394
"2022-07-11 10:00:00",237,"Testbed Site 3",39.10367,-96.60065,335,0.359,0.399,0.394
"2022-07-11 11:00:00",238,"Testbed Site 3",39.10367,-96.60065,335,0.359,0.399,0.394
"2022-07-11 12:00:00",239,"Testbed Site 3",39.10367,-96.60065,335,0.359,0.398,0.393
"2022-07-11 13:00:00",240,"Testbed Site 3",39.10367,-96.60065,335,0.358,0.398,0.393
"2022-07-11 14:00:00",241,"Testbed Site 3",39.10367,-96.60065,335,0.357,0.398,0.393
"2022-07-11 15:00:00",242,"Testbed Site 3",39.10367,-96.60065,335,0.357,0.398,0.392
"2022-07-11 16:00:00",243,"Testbed Site 3",39.10367,-96.60065,335,0.356,0.398,0.392
"2022-07-11 17:00:00",244,"Testbed Site 3",39.10367,-96.60065,335,0.355,0.398,0.392
"2022-07-11 18:00:00",245,"Testbed Site 3",39.10367,-96.60065,335,0.354,0.398,0.392
"2022-07-11 19:00:00",246,"Testbed Site 3",39.10367,-96.60065,335,0.354,0.398,0.392
"2022-07-11 20:00:00",247,"Testbed Site 3",39.10367,-96.60065,335,0.353,0.398,0.391
"2022-07-11 21:00:00",248,"Testbed Site 3",39.10367,-96.60065,335,0.353,0.398,0.391
"2022-07-11 22:00:00",249,"Testbed Site 3",39.10367,-96.60065,335,0.353,0.398,0.392
"2022-07-11 23:00:00",250,"Testbed Site 3",39.10367,-96.60065,335,0.353,0.398,0.392
"2022-07-12 00:00:00",251,"Testbed Site 3",39.10367,-96.60065,335,0.353,0.398,0.392
"2022-07-12 01:00:00",252,"Testbed Site 3",39.10367,-96.60065,335,0.353,0.398,0.392
"2022-07-12 02:00:00",253,"Testbed Site 3",39.10367,-96.60065,335,0.353,0.397,0.392
"2022-07-12 03:00:00",254,"Testbed Site 3",39.10367,-96.60065,335,0.353,0.397,0.392
"2022-07-12 04:00:00",255,"Testbed Site 3",39.10367,-96.60065,335,0.352,0.397,0.392
"2022-07-12 05:00:00",256,"Testbed Site 3",39.10367,-96.60065,335,0.352,0.397,0.392
"2022-07-12 06:00:00",257,"Testbed Site 3",39.10367,-96.60065,335,0.352,0.397,0.392
"2022-07-12 07:00:00",258,"Testbed Site 3",39.10367,-96.60065,335,0.352,0.397,0.392
"2022-07-12 08:00:00",259,"Testbed Site 3",39.10367,-96.60065,335,0.352,0.397,0.392
"2022-07-12 09:00:00",260,"Testbed Site 3",39.10367,-96.60065,335,0.352,0.397,0.391
"2022-07-12 10:00:00",261,"Testbed Site 3",39.10367,-96.60065,335,0.352,0.397,0.391
"2022-07-12 11:00:00",262,"Testbed Site 3",39.10367,-96.60065,335,0.351,0.396,0.39
"2022-07-12 12:00:00",263,"Testbed Site 3",39.10367,-96.60065,335,0.351,0.396,0.39
"2022-07-12 13:00:00",264,"Testbed Site 3",39.10367,-96.60065,335,0.35,0.396,0.39
"2022-07-12 14:00:00",265,"Testbed Site 3",39.10367,-96.60065,335,0.35,0.396,0.389
"2022-07-12 15:00:00",266,"Testbed Site 3",39.10367,-96.60065,335,0.349,0.396,0.389
"2022-07-12 16:00:00",267,"Testbed Site 3",39.10367,-96.60065,335,0.348,0.395,0.389
"2022-07-12 17:00:00",268,"Testbed Site 3",39.10367,-96.60065,335,0.347,0.395,0.388
"2022-07-12 18:00:00",269,"Testbed Site 3",39.10367,-96.60065,335,0.347,0.395,0.388
"2022-07-12 19:00:00",270,"Testbed Site 3",39.10367,-96.60065,335,0.346,0.395,0.388
"2022-07-12 20:00:00",271,"Testbed Site 3",39.10367,-96.60065,335,0.345,0.395,0.388
"2022-07-12 21:00:00",272,"Testbed Site 3",39.10367,-96.60065,335,0.345,0.395,0.388
"2022-07-12 22:00:00",273,"Testbed Site 3",39.10367,-96.60065,335,0.345,0.395,0.388
"2022-07-12 23:00:00",274,"Testbed Site 3",39.10367,-96.60065,335,0.345,0.395,0.388
"2022-07-13 00:00:00",275,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.395,0.388
"2022-07-13 01:00:00",276,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.395,0.388
"2022-07-13 02:00:00",277,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.395,0.388
"2022-07-13 03:00:00",278,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.395,0.388
"2022-07-13 04:00:00",279,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.395,0.388
"2022-07-13 05:00:00",280,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.395,0.388
"2022-07-13 06:00:00",281,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.395,0.388
"2022-07-13 07:00:00",282,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.395,0.388
"2022-07-13 08:00:00",283,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.395,0.388
"2022-07-13 09:00:00",284,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.394,0.387
"2022-07-13 10:00:00",285,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.394,0.387
"2022-07-13 11:00:00",286,"Testbed Site 3",39.10367,-96.60065,335,0.343,0.394,0.387
"2022-07-13 12:00:00",287,"Testbed Site 3",39.10367,-96.60065,335,0.342,0.394,0.386
"2022-07-13 13:00:00",288,"Testbed Site 3",39.10367,-96.60065,335,0.342,0.394,0.386
"2022-07-13 14:00:00",289,"Testbed Site 3",39.10367,-96.60065,335,0.341,0.394,0.386
"2022-07-13 15:00:00",290,"Testbed Site 3",39.10367,-96.60065,335,0.34,0.394,0.385
"2022-07-13 16:00:00",291,"Testbed Site 3",39.10367,-96.60065,335,0.339,0.393,0.385
"2022-07-13 17:00:00",292,"Testbed Site 3",39.10367,-96.60065,335,0.338,0.393,0.385
"2022-07-13 18:00:00",293,"Testbed Site 3",39.10367,-96.60065,335,0.337,0.393,0.384
"2022-07-13 19:00:00",294,"Testbed Site 3",39.10367,-96.60065,335,0.336,0.393,0.384
"2022-07-13 20:00:00",295,"Testbed Site 3",39.10367,-96.60065,335,0.336,0.393,0.384
"2022-07-13 21:00:00",296,"Testbed Site 3",39.10367,-96.60065,335,0.335,0.393,0.384
"2022-07-13 22:00:00",297,"Testbed Site 3",39.10367,-96.60065,335,0.335,0.393,0.384
"2022-07-13 23:00:00",298,"Testbed Site 3",39.10367,-96.60065,335,0.334,0.393,0.384
"2022-07-14 00:00:00",299,"Testbed Site 3",39.10367,-96.60065,335,0.334,0.394,0.384
"2022-07-14 01:00:00",300,"Testbed Site 3",39.10367,-96.60065,335,0.334,0.393,0.384
"2022-07-14 02:00:00",301,"Testbed Site 3",39.10367,-96.60065,335,0.334,0.393,0.384
"2022-07-14 03:00:00",302,"Testbed Site 3",39.10367,-96.60065,335,0.334,0.393,0.384
"2022-07-14 04:00:00",303,"Testbed Site 3",39.10367,-96.60065,335,0.333,0.393,0.384
"2022-07-14 05:00:00",304,"Testbed Site 3",39.10367,-96.60065,335,0.333,0.393,0.384
"2022-07-14 06:00:00",305,"Testbed Site 3",39.10367,-96.60065,335,0.333,0.393,0.384
"2022-07-14 07:00:00",306,"Testbed Site 3",39.10367,-96.60065,335,0.333,0.393,0.384
"2022-07-14 08:00:00",307,"Testbed Site 3",39.10367,-96.60065,335,0.333,0.393,0.384
"2022-07-14 09:00:00",308,"Testbed Site 3",39.10367,-96.60065,335,0.332,0.393,0.384
"2022-07-14 10:00:00",309,"Testbed Site 3",39.10367,-96.60065,335,0.332,0.393,0.384
"2022-07-14 11:00:00",310,"Testbed Site 3",39.10367,-96.60065,335,0.332,0.393,0.383
"2022-07-14 12:00:00",311,"Testbed Site 3",39.10367,-96.60065,335,0.331,0.393,0.383
"2022-07-14 13:00:00",312,"Testbed Site 3",39.10367,-96.60065,335,0.331,0.392,0.383
"2022-07-14 14:00:00",313,"Testbed Site 3",39.10367,-96.60065,335,0.33,0.392,0.382
"2022-07-14 15:00:00",314,"Testbed Site 3",39.10367,-96.60065,335,0.329,0.392,0.382
"2022-07-14 16:00:00",315,"Testbed Site 3",39.10367,-96.60065,335,0.328,0.392,0.381
"2022-07-14 17:00:00",316,"Testbed Site 3",39.10367,-96.60065,335,0.327,0.392,0.381
"2022-07-14 18:00:00",317,"Testbed Site 3",39.10367,-96.60065,335,0.326,0.392,0.381
"2022-07-14 19:00:00",318,"Testbed Site 3",39.10367,-96.60065,335,0.325,0.392,0.381
"2022-07-14 20:00:00",319,"Testbed Site 3",39.10367,-96.60065,335,0.324,0.392,0.381
"2022-07-14 21:00:00",320,"Testbed Site 3",39.10367,-96.60065,335,0.323,0.392,0.381
"2022-07-14 22:00:00",321,"Testbed Site 3",39.10367,-96.60065,335,0.323,0.392,0.38
"2022-07-14 23:00:00",322,"Testbed Site 3",39.10367,-96.60065,335,0.322,0.392,0.381
"2022-07-15 00:00:00",323,"Testbed Site 3",39.10367,-96.60065,335,0.322,0.392,0.381
"2022-07-15 01:00:00",324,"Testbed Site 3",39.10367,-96.60065,335,0.321,0.392,0.381
"2022-07-15 02:00:00",325,"Testbed Site 3",39.10367,-96.60065,335,0.321,0.392,0.381
"2022-07-15 03:00:00",326,"Testbed Site 3",39.10367,-96.60065,335,0.321,0.392,0.381
"2022-07-15 04:00:00",327,"Testbed Site 3",39.10367,-96.60065,335,0.321,0.392,0.381
"2022-07-15 05:00:00",328,"Testbed Site 3",39.10367,-96.60065,335,0.32,0.392,0.381
"2022-07-15 06:00:00",329,"Testbed Site 3",39.10367,-96.60065,335,0.32,0.392,0.381
"2022-07-15 07:00:00",330,"Testbed Site 3",39.10367,-96.60065,335,0.32,0.392,0.381
"2022-07-15 08:00:00",331,"Testbed Site 3",39.10367,-96.60065,335,0.32,0.392,0.38
"2022-07-15 09:00:00",332,"Testbed Site 3",39.10367,-96.60065,335,0.319,0.391,0.38
"2022-07-15 10:00:00",333,"Testbed Site 3",39.10367,-96.60065,335,0.319,0.391,0.38
"2022-07-15 11:00:00",334,"Testbed Site 3",39.10367,-96.60065,335,0.318,0.391,0.38
"2022-07-15 12:00:00",335,"Testbed Site 3",39.10367,-96.60065,335,0.317,0.391,0.38
"2022-07-15 13:00:00",336,"Testbed Site 3",39.10367,-96.60065,335,0.316,0.391,0.379
"2022-07-15 14:00:00",337,"Testbed Site 3",39.10367,-96.60065,335,0.315,0.391,0.379
"2022-07-15 15:00:00",338,"Testbed Site 3",39.10367,-96.60065,335,0.314,0.391,0.379
"2022-07-15 16:00:00",339,"Testbed Site 3",39.10367,-96.60065,335,0.312,0.391,0.378
"2022-07-15 17:00:00",340,"Testbed Site 3",39.10367,-96.60065,335,0.311,0.39,0.378
"2022-07-15 18:00:00",341,"Testbed Site 3",39.10367,-96.60065,335,0.309,0.39,0.378
"2022-07-15 19:00:00",342,"Testbed Site 3",39.10367,-96.60065,335,0.308,0.39,0.378
"2022-07-15 20:00:00",343,"Testbed Site 3",39.10367,-96.60065,335,0.307,0.39,0.378
"2022-07-15 21:00:00",344,"Testbed Site 3",39.10367,-96.60065,335,0.307,0.391,0.378
"2022-07-15 22:00:00",345,"Testbed Site 3",39.10367,-96.60065,335,0.306,0.391,0.378
"2022-07-15 23:00:00",346,"Testbed Site 3",39.10367,-96.60065,335,0.306,0.391,0.378
"2022-07-16 00:00:00",347,"Testbed Site 3",39.10367,-96.60065,335,0.305,0.391,0.378
"2022-07-16 01:00:00",348,"Testbed Site 3",39.10367,-96.60065,335,0.305,0.391,0.378
"2022-07-16 02:00:00",349,"Testbed Site 3",39.10367,-96.60065,335,0.305,0.391,0.378
"2022-07-16 03:00:00",350,"Testbed Site 3",39.10367,-96.60065,335,0.304,0.391,0.378
"2022-07-16 04:00:00",351,"Testbed Site 3",39.10367,-96.60065,335,0.304,0.391,0.378
"2022-07-16 05:00:00",352,"Testbed Site 3",39.10367,-96.60065,335,0.304,0.391,0.378
"2022-07-16 06:00:00",353,"Testbed Site 3",39.10367,-96.60065,335,0.304,0.391,0.378
"2022-07-16 07:00:00",354,"Testbed Site 3",39.10367,-96.60065,335,0.304,0.391,0.378
"2022-07-16 08:00:00",355,"Testbed Site 3",39.10367,-96.60065,335,0.304,0.391,0.378
"2022-07-16 09:00:00",356,"Testbed Site 3",39.10367,-96.60065,335,0.303,0.39,0.378
"2022-07-16 10:00:00",357,"Testbed Site 3",39.10367,-96.60065,335,0.303,0.39,0.378
"2022-07-16 11:00:00",358,"Testbed Site 3",39.10367,-96.60065,335,0.303,0.39,0.378
"2022-07-16 12:00:00",359,"Testbed Site 3",39.10367,-96.60065,335,0.302,0.39,0.378
"2022-07-16 13:00:00",360,"Testbed Site 3",39.10367,-96.60065,335,0.302,0.39,0.378
"2022-07-16 14:00:00",361,"Testbed Site 3",39.10367,-96.60065,335,0.301,0.39,0.377
"2022-07-16 15:00:00",362,"Testbed Site 3",39.10367,-96.60065,335,0.301,0.39,0.377
"2022-07-16 16:00:00",363,"Testbed Site 3",39.10367,-96.60065,335,0.3,0.39,0.377
"2022-07-16 17:00:00",364,"Testbed Site 3",39.10367,-96.60065,335,0.3,0.39,0.377
"2022-07-16 18:00:00",365,"Testbed Site 3",39.10367,-96.60065,335,0.299,0.39,0.377
"2022-07-16 19:00:00",366,"Testbed Site 3",39.10367,-96.60065,335,0.299,0.39,0.377
"2022-07-16 20:00:00",367,"Testbed Site 3",39.10367,-96.60065,335,0.299,0.39,0.377
"2022-07-16 21:00:00",368,"Testbed Site 3",39.10367,-96.60065,335,0.298,0.39,0.377
"2022-07-16 22:00:00",369,"Testbed Site 3",39.10367,-96.60065,335,0.298,0.39,0.377
"2022-07-16 23:00:00",370,"Testbed Site 3",39.10367,-96.60065,335,0.298,0.39,0.377
"2022-07-17 00:00:00",371,"Testbed Site 3",39.10367,-96.60065,335,0.297,0.39,0.377
"2022-07-17 01:00:00",372,"Testbed Site 3",39.10367,-96.60065,335,0.297,0.39,0.377
"2022-07-17 02:00:00",373,"Testbed Site 3",39.10367,-96.60065,335,0.297,0.389,0.377
"2022-07-17 03:00:00",374,"Testbed Site 3",39.10367,-96.60065,335,0.297,0.389,0.377
"2022-07-17 04:00:00",375,"Testbed Site 3",39.10367,-96.60065,335,0.297,0.389,0.377
"2022-07-17 05:00:00",376,"Testbed Site 3",39.10367,-96.60065,335,0.297,0.389,0.377
"2022-07-17 06:00:00",377,"Testbed Site 3",39.10367,-96.60065,335,0.296,0.389,0.377
"2022-07-17 07:00:00",378,"Testbed Site 3",39.10367,-96.60065,335,0.296,0.389,0.377
"2022-07-17 10:00:00",379,"Testbed Site 3",39.10367,-96.60065,335,0.296,0.389,0.377
"2022-07-17 11:00:00",380,"Testbed Site 3",39.10367,-96.60065,335,0.296,0.389,0.377
"2022-07-17 12:00:00",381,"Testbed Site 3",39.10367,-96.60065,335,0.295,0.389,0.376
"2022-07-17 13:00:00",382,"Testbed Site 3",39.10367,-96.60065,335,0.295,0.389,0.376
"2022-07-17 14:00:00",383,"Testbed Site 3",39.10367,-96.60065,335,0.294,0.389,0.376
"2022-07-17 15:00:00",384,"Testbed Site 3",39.10367,-96.60065,335,0.293,0.389,0.376
"2022-07-17 16:00:00",385,"Testbed Site 3",39.10367,-96.60065,335,0.292,0.389,0.376
"2022-07-17 18:00:00",386,"Testbed Site 3",39.10367,-96.60065,335,0.291,0.389,0.375
"2022-07-18 07:00:00",387,"Testbed Site 3",39.10367,-96.60065,335,0.288,0.388,0.375
"2022-07-18 08:00:00",388,"Testbed Site 3",39.10367,-96.60065,335,0.288,0.388,0.375
"2022-07-18 11:00:00",389,"Testbed Site 3",39.10367,-96.60065,335,0.287,0.388,0.375
"2022-07-18 12:00:00",390,"Testbed Site 3",39.10367,-96.60065,335,0.286,0.388,0.375
"2022-07-18 14:00:00",391,"Testbed Site 3",39.10367,-96.60065,335,0.285,0.387,0.374
"2022-07-18 15:00:00",392,"Testbed Site 3",39.10367,-96.60065,335,0.284,0.387,0.374
"2022-07-18 16:00:00",393,"Testbed Site 3",39.10367,-96.60065,335,0.282,0.387,0.374
"2022-07-18 17:00:00",394,"Testbed Site 3",39.10367,-96.60065,335,0.281,0.387,0.373
"2022-07-19 07:00:00",395,"Testbed Site 3",39.10367,-96.60065,335,0.275,0.387,0.373
"2022-07-19 08:00:00",396,"Testbed Site 3",39.10367,-96.60065,335,0.275,0.387,0.373
"2022-07-19 10:00:00",397,"Testbed Site 3",39.10367,-96.60065,335,0.274,0.386,0.373
"2022-07-19 11:00:00",398,"Testbed Site 3",39.10367,-96.60065,335,0.273,0.386,0.372
"2022-07-19 12:00:00",399,"Testbed Site 3",39.10367,-96.60065,335,0.273,0.386,0.372
"2022-07-19 13:00:00",400,"Testbed Site 3",39.10367,-96.60065,335,0.272,0.386,0.372
"2022-07-19 14:00:00",401,"Testbed Site 3",39.10367,-96.60065,335,0.271,0.386,0.372
"2022-07-19 15:00:00",402,"Testbed Site 3",39.10367,-96.60065,335,0.27,0.385,0.371
"2022-07-19 16:00:00",403,"Testbed Site 3",39.10367,-96.60065,335,0.268,0.385,0.371
"2022-07-19 17:00:00",404,"Testbed Site 3",39.10367,-96.60065,335,0.267,0.385,0.371
"2022-07-19 18:00:00",405,"Testbed Site 3",39.10367,-96.60065,335,0.266,0.385,0.371
"2022-07-20 08:00:00",406,"Testbed Site 3",39.10367,-96.60065,335,0.261,0.385,0.371
"2022-07-20 10:00:00",407,"Testbed Site 3",39.10367,-96.60065,335,0.261,0.384,0.371
"2022-07-20 11:00:00",408,"Testbed Site 3",39.10367,-96.60065,335,0.26,0.384,0.37
"2022-07-20 12:00:00",409,"Testbed Site 3",39.10367,-96.60065,335,0.26,0.384,0.37
"2022-07-20 14:00:00",410,"Testbed Site 3",39.10367,-96.60065,335,0.258,0.384,0.37
"2022-07-20 15:00:00",411,"Testbed Site 3",39.10367,-96.60065,335,0.257,0.384,0.37
"2022-07-20 16:00:00",412,"Testbed Site 3",39.10367,-96.60065,335,0.256,0.383,0.369
"2022-07-20 17:00:00",413,"Testbed Site 3",39.10367,-96.60065,335,0.255,0.383,0.369
"2022-07-20 18:00:00",414,"Testbed Site 3",39.10367,-96.60065,335,0.254,0.383,0.369
"2022-07-21 09:00:00",415,"Testbed Site 3",39.10367,-96.60065,335,0.25,0.383,0.369
"2022-07-21 12:00:00",416,"Testbed Site 3",39.10367,-96.60065,335,0.25,0.382,0.369
"2022-07-21 13:00:00",417,"Testbed Site 3",39.10367,-96.60065,335,0.249,0.382,0.368
"2022-07-21 14:00:00",418,"Testbed Site 3",39.10367,-96.60065,335,0.248,0.382,0.368
"2022-07-21 15:00:00",419,"Testbed Site 3",39.10367,-96.60065,335,0.247,0.382,0.368
"2022-07-21 16:00:00",420,"Testbed Site 3",39.10367,-96.60065,335,0.246,0.382,0.368
"2022-07-21 17:00:00",421,"Testbed Site 3",39.10367,-96.60065,335,0.245,0.382,0.367
"2022-07-22 07:00:00",422,"Testbed Site 3",39.10367,-96.60065,335,0.24,0.382,0.367
"2022-07-22 09:00:00",423,"Testbed Site 3",39.10367,-96.60065,335,0.24,0.381,0.367
"2022-07-22 11:00:00",424,"Testbed Site 3",39.10367,-96.60065,335,0.239,0.381,0.367
"2022-07-22 12:00:00",425,"Testbed Site 3",39.10367,-96.60065,335,0.239,0.381,0.366
"2022-07-22 13:00:00",426,"Testbed Site 3",39.10367,-96.60065,335,0.238,0.381,0.366
"2022-07-22 14:00:00",427,"Testbed Site 3",39.10367,-96.60065,335,0.237,0.381,0.366
"2022-07-22 15:00:00",428,"Testbed Site 3",39.10367,-96.60065,335,0.237,0.381,0.366
"2022-07-22 16:00:00",429,"Testbed Site 3",39.10367,-96.60065,335,0.235,0.381,0.366
"2022-07-23 08:00:00",430,"Testbed Site 3",39.10367,-96.60065,335,0.229,0.38,0.365
"2022-07-23 09:00:00",431,"Testbed Site 3",39.10367,-96.60065,335,0.229,0.38,0.365
"2022-07-23 11:00:00",432,"Testbed Site 3",39.10367,-96.60065,335,0.228,0.38,0.365
"2022-07-23 14:00:00",433,"Testbed Site 3",39.10367,-96.60065,335,0.227,0.379,0.364
"2022-07-23 15:00:00",434,"Testbed Site 3",39.10367,-96.60065,335,0.226,0.379,0.364
"2022-07-23 16:00:00",435,"Testbed Site 3",39.10367,-96.60065,335,0.225,0.379,0.364
"2022-07-24 09:00:00",436,"Testbed Site 3",39.10367,-96.60065,335,0.22,0.378,0.363
"2022-07-24 10:00:00",437,"Testbed Site 3",39.10367,-96.60065,335,0.22,0.378,0.363
"2022-07-24 11:00:00",438,"Testbed Site 3",39.10367,-96.60065,335,0.219,0.378,0.363
"2022-07-24 12:00:00",439,"Testbed Site 3",39.10367,-96.60065,335,0.219,0.378,0.363
"2022-07-24 13:00:00",440,"Testbed Site 3",39.10367,-96.60065,335,0.219,0.377,0.363
"2022-07-24 14:00:00",441,"Testbed Site 3",39.10367,-96.60065,335,0.219,0.377,0.363
"2022-07-25 10:00:00",442,"Testbed Site 3",39.10367,-96.60065,335,0.374,0.41,0.372
"2022-07-25 12:00:00",443,"Testbed Site 3",39.10367,-96.60065,335,0.371,0.41,0.374
"2022-07-25 14:00:00",444,"Testbed Site 3",39.10367,-96.60065,335,0.368,0.409,0.376
"2022-07-25 16:00:00",445,"Testbed Site 3",39.10367,-96.60065,335,0.366,0.409,0.377
"2022-07-26 10:00:00",446,"Testbed Site 3",39.10367,-96.60065,335,0.362,0.407,0.382
"2022-07-27 11:00:00",447,"Testbed Site 3",39.10367,-96.60065,335,0.365,0.406,0.384
"2022-07-27 13:00:00",448,"Testbed Site 3",39.10367,-96.60065,335,0.363,0.406,0.384
"2022-07-27 14:00:00",449,"Testbed Site 3",39.10367,-96.60065,335,0.362,0.406,0.384
"2022-07-27 15:00:00",450,"Testbed Site 3",39.10367,-96.60065,335,0.361,0.406,0.384
"2022-07-27 16:00:00",451,"Testbed Site 3",39.10367,-96.60065,335,0.359,0.406,0.384
"2022-07-28 08:00:00",452,"Testbed Site 3",39.10367,-96.60065,335,0.387,0.405,0.385
"2022-07-28 10:00:00",453,"Testbed Site 3",39.10367,-96.60065,335,0.386,0.405,0.385
"2022-07-28 11:00:00",454,"Testbed Site 3",39.10367,-96.60065,335,0.385,0.405,0.385
"2022-07-28 13:00:00",455,"Testbed Site 3",39.10367,-96.60065,335,0.382,0.405,0.384
"2022-07-28 14:00:00",456,"Testbed Site 3",39.10367,-96.60065,335,0.381,0.405,0.384
"2022-07-28 15:00:00",457,"Testbed Site 3",39.10367,-96.60065,335,0.379,0.405,0.384
"2022-07-28 16:00:00",458,"Testbed Site 3",39.10367,-96.60065,335,0.378,0.405,0.384
"2022-07-29 11:00:00",459,"Testbed Site 3",39.10367,-96.60065,335,0.364,0.403,0.384
"2022-07-29 12:00:00",460,"Testbed Site 3",39.10367,-96.60065,335,0.363,0.403,0.384
"2022-07-29 13:00:00",461,"Testbed Site 3",39.10367,-96.60065,335,0.362,0.403,0.383
"2022-07-29 14:00:00",462,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.403,0.383
"2022-07-29 15:00:00",463,"Testbed Site 3",39.10367,-96.60065,335,0.359,0.403,0.383
"2022-07-30 11:00:00",464,"Testbed Site 3",39.10367,-96.60065,335,0.349,0.4,0.382
"2022-07-30 12:00:00",465,"Testbed Site 3",39.10367,-96.60065,335,0.348,0.4,0.382
"2022-07-30 13:00:00",466,"Testbed Site 3",39.10367,-96.60065,335,0.347,0.4,0.382
"2022-07-30 14:00:00",467,"Testbed Site 3",39.10367,-96.60065,335,0.346,0.4,0.381
"2022-07-30 15:00:00",468,"Testbed Site 3",39.10367,-96.60065,335,0.345,0.4,0.381
"2022-07-30 16:00:00",469,"Testbed Site 3",39.10367,-96.60065,335,0.344,0.4,0.381
"2022-07-31 08:00:00",470,"Testbed Site 3",39.10367,-96.60065,335,0.337,0.399,0.381
"2022-07-31 11:00:00",471,"Testbed Site 3",39.10367,-96.60065,335,0.336,0.398,0.38
"2022-07-31 12:00:00",472,"Testbed Site 3",39.10367,-96.60065,335,0.335,0.398,0.38
"2022-07-31 13:00:00",473,"Testbed Site 3",39.10367,-96.60065,335,0.334,0.398,0.38
"2022-07-31 14:00:00",474,"Testbed Site 3",39.10367,-96.60065,335,0.333,0.398,0.379
"2022-07-31 15:00:00",475,"Testbed Site 3",39.10367,-96.60065,335,0.332,0.398,0.379
"2022-07-31 16:00:00",476,"Testbed Site 3",39.10367,-96.60065,335,0.331,0.397,0.379
"2022-07-31 17:00:00",477,"Testbed Site 3",39.10367,-96.60065,335,0.329,0.397,0.379
"2022-08-01 11:00:00",478,"Testbed Site 3",39.10367,-96.60065,335,0.32,0.395,0.378
"2022-08-01 12:00:00",479,"Testbed Site 3",39.10367,-96.60065,335,0.319,0.395,0.378
"2022-08-01 13:00:00",480,"Testbed Site 3",39.10367,-96.60065,335,0.319,0.395,0.377
"2022-08-01 14:00:00",481,"Testbed Site 3",39.10367,-96.60065,335,0.317,0.395,0.377
"2022-08-01 15:00:00",482,"Testbed Site 3",39.10367,-96.60065,335,0.316,0.395,0.377
"2022-08-01 16:00:00",483,"Testbed Site 3",39.10367,-96.60065,335,0.314,0.394,0.376
"2022-08-01 17:00:00",484,"Testbed Site 3",39.10367,-96.60065,335,0.313,0.394,0.376
"2022-08-02 09:00:00",485,"Testbed Site 3",39.10367,-96.60065,335,0.305,0.392,0.375
"2022-08-02 11:00:00",486,"Testbed Site 3",39.10367,-96.60065,335,0.303,0.391,0.375
